id,arm,N,total,runtime,discovery__travel_s,discovery__measure_s,discovery__switch_s,discovery__clear_s,discovery__total_s,active_localization__travel_s,active_localization__measure_s,active_localization__switch_s,active_localization__clear_s,active_localization__total_s,diagnostic__travel_s,diagnostic__measure_s,diagnostic__switch_s,diagnostic__clear_s,diagnostic__total_s,optical_fallback__travel_s,optical_fallback__measure_s,optical_fallback__switch_s,optical_fallback__clear_s,optical_fallback__total_s,certified_clear__travel_s,certified_clear__measure_s,certified_clear__switch_s,certified_clear__clear_s,certified_clear__total_s,all__travel_s,all__measure_s,all__switch_s,all__clear_s,last_source_first_seen_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,discovery_nodes,detect_count,clear_attempts,fallback_count,diagnostic_count,distance
42,R12,15,6855.949882,1.6512551000050735,3027.711112999999,1305.0,244.0,0.0,4576.7111129999985,1240.1217680000002,75.0,10.0,0.0,1325.1217680000002,174.43711299999995,5.0,1.0,0.0,180.43711299999995,0.0,0.0,0.0,0.0,0.0,698.6798880000008,0.0,0.0,75.0,773.6798880000008,5140.949882,1385.0,255.0,75.0,2352.087034,3356.104503999999,0.0,25,277,15,0,1,25704.74942311674
43,R12,15,6988.964556,1.8870451999973739,2711.633679999999,1440.0,270.0,0.0,4421.633679999999,938.7891029999996,70.0,11.0,0.0,1019.7891029999996,553.757552,15.0,2.0,0.0,570.757552,0.0,0.0,0.0,0.0,0.0,901.7842210000015,0.0,0.0,75.0,976.7842210000015,5105.964556000001,1525.0,283.0,75.0,4414.036913,1536.7357329999995,707.6521199999997,25,305,15,0,3,25529.822789887905
44,R12,12,7079.134181,1.5426864000037313,3223.323045000001,1555.0,292.0,0.0,5070.323045000001,1032.5581039999997,60.0,7.0,0.0,1099.5581039999997,192.49282799999992,5.0,1.0,0.0,198.49282799999992,0.0,0.0,0.0,0.0,0.0,650.7602039999997,0.0,0.0,60.0,710.7602039999997,5099.134181000001,1620.0,300.0,60.0,3971.403635,2598.851846000001,286.9397920000001,25,324,12,0,1,25495.670905082185
45,R12,12,7344.819247,1.7421555000037188,3176.328447,1915.0,365.0,0.0,5456.328447,1389.8955169999992,85.0,10.0,0.0,1484.8955169999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.59528300000113,0.0,0.0,60.0,403.59528300000113,4909.819247,2000.0,375.0,60.0,7099.355998,42.0,0.0,25,400,12,0,0,24549.0962464721
46,R12,12,7052.566195,1.182008700008737,3315.0926550000004,1565.0,294.0,0.0,5174.092655,977.472269,45.0,8.0,0.0,1030.4722689999999,64.87804000000006,5.0,1.0,0.0,70.87804000000006,0.0,0.0,0.0,0.0,0.0,717.1232309999997,0.0,0.0,60.0,777.1232309999997,5074.566194999999,1615.0,303.0,60.0,5449.238551,1212.5191680000007,0.0,25,323,12,0,1,25372.830980797797
47,R12,13,6481.496516,1.135758500007796,2810.350715000001,1385.0,259.0,0.0,4454.3507150000005,1126.1549249999998,45.0,7.0,0.0,1178.1549249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.9908759999993,0.0,0.0,65.0,848.9908759999993,4720.496516,1430.0,266.0,65.0,2416.779884,3113.6742240000012,1035.6964280000002,25,286,13,0,0,23602.482588806397
48,R12,14,7904.042055,1.9482156000012765,3258.1451270000007,1495.0,282.0,0.0,5035.145127000001,1517.474979000001,85.0,13.0,0.0,1615.474979000001,766.5626579999998,25.0,2.0,0.0,793.5626579999998,0.0,0.0,0.0,0.0,0.0,389.8592909999984,0.0,0.0,70.0,459.8592909999984,5932.042055,1605.0,297.0,70.0,7143.931078,557.0837549999997,85.56437199999982,25,321,14,0,5,29660.2102720701
49,R12,13,6675.338271,1.246067200001562,3127.9260940000013,1590.0,300.0,0.0,5017.926094000001,685.7747000000006,40.0,8.0,0.0,733.7747000000006,236.01919299999918,10.0,1.0,0.0,247.01919299999918,0.0,0.0,0.0,0.0,0.0,611.6182839999987,0.0,0.0,65.0,676.6182839999987,4661.338271,1640.0,309.0,65.0,4709.50952,1299.1471960000017,465.49204800000007,25,328,13,0,2,23306.691365473376
50,R12,10,7182.206009,1.3460154000058537,2989.823129000001,1735.0,329.0,0.0,5053.823129000001,1233.2036979999998,60.0,8.0,0.0,1301.2036979999998,145.03610599999956,15.0,0.0,0.0,160.03610599999956,137.3556639999997,0.0,0.0,104.0,241.3556639999997,380.7874120000006,0.0,0.0,45.0,425.7874120000006,4886.206009,1810.0,337.0,149.0,4130.01535,2285.681807000001,2225.681807000001,25,362,43,1,3,24431.03004915442
51,R12,10,6577.031974,1.2524957999994513,3095.538588000002,1805.0,342.0,0.0,5242.538588000002,728.2553519999999,55.0,6.0,0.0,789.2553519999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.2380339999986,0.0,0.0,50.0,545.2380339999986,4319.031974000001,1860.0,348.0,50.0,4888.079636,1485.3870960000013,149.42345700000078,25,372,10,0,0,21595.159885058736
52,R12,12,7129.025208,1.5864246000128333,3160.926583,1415.0,266.0,0.0,4841.926583,1245.6145550000003,75.0,7.0,0.0,1327.6145550000003,352.050213,10.0,1.0,0.0,363.050213,0.0,0.0,0.0,0.0,0.0,536.4338569999998,0.0,0.0,60.0,596.4338569999998,5295.025208000001,1500.0,274.0,60.0,4235.448336,2657.627598,1724.9801230000003,25,300,12,0,2,26475.126059172573
53,R12,16,6350.102084,1.6146440000011353,2489.7315360000002,1150.0,214.0,0.0,3853.7315360000007,1022.399260000001,65.0,8.0,0.0,1095.399260000001,293.77597400000013,5.0,1.0,0.0,299.77597400000013,0.0,0.0,0.0,0.0,0.0,1021.1953139999985,0.0,0.0,80.0,1101.1953139999985,4827.102084,1220.0,223.0,80.0,6099.090179,0.0,0.0,21,244,16,0,1,24135.51042312614
54,R12,12,7200.772143,1.4770281999954022,3271.8685770000006,1735.0,331.0,0.0,5337.868577,1177.036521000001,75.0,10.0,0.0,1262.036521000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.8670449999988,0.0,0.0,60.0,600.8670449999988,4989.772143,1810.0,341.0,60.0,6990.2147,96.98214299999927,0.0,25,362,12,0,0,24948.860716514348
55,R12,15,6420.509999,1.7622780000092462,2904.470006000002,1485.0,281.0,0.0,4670.470006000001,1394.078557999998,80.0,12.0,0.0,1486.078557999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.96143500000005,0.0,0.0,75.0,263.96143500000005,4487.509999,1565.0,293.0,75.0,4525.601479,1605.485990000001,747.3701110000002,25,313,15,0,0,22437.550006926365
56,R12,11,6776.363686,1.3566824000008637,3171.4173239999996,1655.0,312.0,0.0,5138.417324,1106.4845710000002,65.0,9.0,0.0,1180.4845710000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.46179099999995,0.0,0.0,55.0,457.46179099999995,4680.363686,1720.0,321.0,55.0,4384.9222,1709.9561429999994,1479.4501,25,344,11,0,0,23401.81843696434
57,R12,14,6578.964082,1.8189179000037257,3377.3055220000006,1455.0,273.0,0.0,5105.305522000001,917.1385940000004,75.0,12.0,0.0,1004.1385940000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.5199659999996,0.0,0.0,70.0,469.5199659999996,4693.964082,1530.0,285.0,70.0,5793.631661,673.0294309999999,546.0472880000007,25,306,14,0,0,23469.820429814816
58,R12,12,6849.692974,1.3493315999949118,3380.3512319999995,1630.0,307.0,0.0,5317.351232,904.8341859999996,55.0,7.0,0.0,966.8341859999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.5075560000004,0.0,0.0,60.0,565.5075560000005,4790.692974,1685.0,314.0,60.0,4814.177995,1687.0867749999998,455.67343299999993,25,337,12,0,0,23953.464883244145
59,R12,16,6823.592654,1.9559272000042256,2736.1473570000016,1210.0,229.0,0.0,4175.147357000002,1841.8347339999984,95.0,14.0,0.0,1950.8347339999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.6105630000002,0.0,0.0,80.0,697.6105630000002,5195.592654,1305.0,243.0,80.0,6512.438702,0.0,0.0,20,261,16,0,0,25977.96330171443
60,R12,15,6477.982798,1.9038167999970028,3227.107514000001,1065.0,192.0,0.0,4484.107514000001,1193.6133029999996,90.0,10.0,0.0,1293.6133029999996,20.223748000000114,5.0,0.0,0.0,25.223748000000114,0.0,0.0,0.0,0.0,0.0,600.0382329999993,0.0,0.0,75.0,675.0382329999993,5040.982798000001,1160.0,202.0,75.0,2193.013595,3736.738761000001,1176.6433619999998,25,232,15,0,1,25204.91400753718
61,R12,14,6440.61989,1.3701112000126159,3124.26662,1240.0,229.0,0.0,4593.266619999999,672.2305270000011,50.0,8.0,0.0,730.2305270000011,326.921245,5.0,1.0,0.0,332.921245,0.0,0.0,0.0,0.0,0.0,714.201497999999,0.0,0.0,70.0,784.201497999999,4837.61989,1295.0,238.0,70.0,4961.693844,1324.5681459999996,1227.5860030000003,25,259,14,0,1,24188.09944445114
62,R12,16,7291.759646,2.145165800000541,2879.874226,1155.0,216.0,0.0,4250.874226,1489.9435459999986,100.0,11.0,0.0,1600.9435459999986,476.51535899999953,20.0,1.0,0.0,497.51535899999953,0.0,0.0,0.0,0.0,0.0,862.4265150000023,0.0,0.0,80.0,942.4265150000023,5708.7596459999995,1275.0,228.0,80.0,6545.099946,0.0,0.0,22,255,16,0,4,28543.798258990828
63,R12,13,7438.602659,1.769027799993637,3353.489616,1590.0,301.0,0.0,5244.489616,980.4118359999994,80.0,9.0,0.0,1069.4118359999993,256.12814500000013,15.0,1.0,0.0,272.12814500000013,0.0,0.0,0.0,0.0,0.0,787.573062000001,0.0,0.0,65.0,852.573062000001,5377.602659,1685.0,311.0,65.0,5864.129169,1217.9524039999997,773.4931269999997,25,337,13,0,3,26888.01330469584
64,R12,10,7328.685396,1.727230899996357,3154.3145909999985,1880.0,357.0,0.0,5391.3145909999985,977.3024339999995,65.0,6.0,0.0,1048.3024339999995,470.3972210000002,20.0,2.0,0.0,492.3972210000002,0.0,0.0,0.0,0.0,0.0,346.6711500000017,0.0,0.0,50.0,396.6711500000017,4948.685396,1965.0,365.0,50.0,5934.629806,754.4588669999994,376.9669100000001,25,393,10,0,4,24743.426989788888
65,R12,11,6866.734901,1.2259169000026304,3366.2183909999994,1430.0,266.0,0.0,5062.218391,532.9727980000005,45.0,6.0,0.0,583.9727980000005,730.8128680000002,25.0,3.0,0.0,758.8128680000002,0.0,0.0,0.0,0.0,0.0,406.7308439999995,0.0,0.0,55.0,461.7308439999995,5036.734901,1500.0,275.0,55.0,3008.265157,3666.842073,3612.842073,25,300,11,0,5,25183.67451217269
66,R12,10,7193.0101,1.2571165999979712,3576.9762650000002,1720.0,327.0,0.0,5623.976265,930.014987,70.0,7.0,0.0,1007.014987,109.78207699999984,5.0,0.0,0.0,114.78207699999984,0.0,0.0,0.0,0.0,0.0,397.23677100000054,0.0,0.0,50.0,447.23677100000054,5014.0101,1795.0,334.0,50.0,6689.085578,351.50779800000055,188.52565500000037,25,359,10,0,1,25070.050508990862
67,R12,16,5166.383435,2.1931856000010157,769.3993399999996,790.0,155.0,0.0,1714.3993399999997,2510.5377039999985,115.0,14.0,0.0,2639.5377039999985,154.07350600000018,10.0,1.0,0.0,165.07350600000018,0.0,0.0,0.0,0.0,0.0,567.3728850000014,0.0,0.0,80.0,647.3728850000014,4001.3834349999997,915.0,170.0,80.0,3218.380043,0.0,0.0,10,183,16,0,2,20006.91718671704
68,R12,13,6946.976292,1.5237137999938568,3421.864216000001,1470.0,276.0,0.0,5167.864216000001,968.88933,60.0,10.0,0.0,1038.88933,130.0732339999995,10.0,1.0,0.0,141.0732339999995,0.0,0.0,0.0,0.0,0.0,534.149512,0.0,0.0,65.0,599.149512,5054.976292,1540.0,287.0,65.0,3662.319075,2778.173959000001,1534.7341230000002,25,308,13,0,2,25274.88145971444
69,R12,14,6948.759501,1.9026824000029592,2826.322436999999,1445.0,273.0,0.0,4544.322436999999,1634.3028240000003,90.0,10.0,0.0,1734.3028240000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.13424,0.0,0.0,70.0,670.13424,5060.759501,1535.0,283.0,70.0,5485.425382,1105.6629799999992,0.0,25,307,14,0,0,25303.79750931269
70,R12,10,6619.309382,1.3677673999918625,3177.4022560000008,1600.0,300.0,0.0,5077.402256000001,948.9299279999998,65.0,8.0,0.0,1021.9299279999998,111.31262300000026,5.0,1.0,0.0,117.31262300000026,0.0,0.0,0.0,0.0,0.0,352.6645749999995,0.0,0.0,50.0,402.6645749999995,4590.309382,1670.0,309.0,50.0,5490.207569,972.1448210000008,960.1448210000008,25,334,10,0,1,22951.546930052897
71,R12,15,6984.177135,1.681634499997017,3086.6412560000003,1390.0,262.0,0.0,4738.641256,785.6381749999998,55.0,7.0,0.0,847.6381749999998,554.7134270000006,20.0,2.0,0.0,576.7134270000006,0.0,0.0,0.0,0.0,0.0,746.184276999999,0.0,0.0,75.0,821.184276999999,5173.177135,1465.0,271.0,75.0,5078.554283,963.3615790000003,0.0,25,293,15,0,4,25865.88567037305
72,R12,12,6656.346267,1.5497066999960225,3155.1414300000006,1620.0,305.0,0.0,5080.141430000001,871.0880389999993,70.0,10.0,0.0,951.0880389999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.1167980000002,0.0,0.0,60.0,625.1167980000002,4591.346267,1690.0,315.0,60.0,4558.993499,1548.4912830000003,190.32944399999997,25,338,12,0,0,22956.73133387668
73,R12,12,7242.370181,1.5235003999987384,3645.4838720000007,1610.0,303.0,0.0,5558.483872,956.6989739999998,65.0,8.0,0.0,1029.698974,147.74984200000017,15.0,1.0,0.0,163.74984200000017,0.0,0.0,0.0,0.0,0.0,430.4374929999998,0.0,0.0,60.0,490.4374929999998,5180.370181,1690.0,312.0,60.0,4616.123135,1886.2800610000004,979.5947960000003,25,338,12,0,3,25901.850915153827
74,R12,14,6757.071772,1.7202883999998448,3070.0748029999995,1505.0,282.0,0.0,4857.0748029999995,707.8742770000006,60.0,6.0,0.0,773.8742770000006,99.89356300000009,10.0,1.0,0.0,110.89356300000009,0.0,0.0,0.0,0.0,0.0,945.2291290000002,0.0,0.0,70.0,1015.2291290000002,4823.071772,1575.0,289.0,70.0,4278.566413,2060.375046,135.71709499999997,25,315,14,0,2,24115.358862151228
75,R12,10,6590.347219,1.0016127999988385,3291.300152,1645.0,309.0,0.0,5245.300152000001,637.7075629999998,40.0,5.0,0.0,682.7075629999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.3395040000004,0.0,0.0,50.0,662.3395040000004,4541.347219,1685.0,314.0,50.0,4638.269956,1644.5431239999998,406.64645800000017,25,337,10,0,0,22706.73609822503
76,R12,12,7170.786955,1.6647821999940788,3508.684194000001,1475.0,277.0,0.0,5260.684194000001,1169.3816549999992,65.0,7.0,0.0,1241.3816549999992,85.5779620000003,10.0,0.0,0.0,95.5779620000003,0.0,0.0,0.0,0.0,0.0,513.143143999999,0.0,0.0,60.0,573.143143999999,5276.786955,1550.0,284.0,60.0,5976.03376,853.5086540000002,732.526511,25,310,12,0,2,26383.934785293262
77,R12,10,7030.281073,1.4343495999928564,3215.7034209999997,1750.0,331.0,0.0,5296.703421,1025.3012120000008,60.0,7.0,0.0,1092.3012120000008,137.3598659999999,10.0,1.0,0.0,148.3598659999999,0.0,0.0,0.0,0.0,0.0,442.91657399999974,0.0,0.0,50.0,492.91657399999974,4821.281073,1820.0,339.0,50.0,1831.120953,4033.2317759999996,373.77851999999984,25,364,10,0,2,24106.40537391693
78,R12,14,6027.892802,1.523691599999438,3069.279843000001,1270.0,237.0,0.0,4576.279843000001,938.9148140000004,70.0,12.0,0.0,1020.9148140000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.69814499999893,0.0,0.0,70.0,430.69814499999893,4368.892802,1340.0,249.0,70.0,827.054062,3897.1865280000006,1268.2399030000006,25,268,14,0,0,21844.46402752038
79,R12,13,6339.286014,1.6096274000010453,2816.6704449999997,1385.0,260.0,0.0,4461.670445,1155.9890889999992,65.0,8.0,0.0,1228.9890889999992,250.06740499999978,15.0,1.0,0.0,266.0674049999998,0.0,0.0,0.0,0.0,0.0,317.5590750000015,0.0,0.0,65.0,382.5590750000015,4540.286013999999,1465.0,269.0,65.0,5376.618267,761.7939690000003,676.8118260000001,25,293,13,0,3,22701.430089246547
80,R12,12,7020.116768,1.3007912999892142,3211.3933910000005,1710.0,324.0,0.0,5245.3933910000005,1163.9056199999977,45.0,7.0,0.0,1215.9056199999977,78.28777300000002,5.0,1.0,0.0,84.28777300000002,0.0,0.0,0.0,0.0,0.0,414.52998400000155,0.0,0.0,60.0,474.52998400000155,4868.116768,1760.0,332.0,60.0,5060.916196,1702.2523879999999,1551.2301870000001,25,352,12,0,1,24340.58384801081
81,R12,12,6878.292681,1.6056458000093699,2889.8187910000006,1705.0,325.0,0.0,4919.818791000001,1360.9496729999994,65.0,9.0,0.0,1434.9496729999994,128.8497639999996,10.0,2.0,0.0,140.8497639999996,0.0,0.0,0.0,0.0,0.0,322.67445300000054,0.0,0.0,60.0,382.67445300000054,4702.292681,1780.0,336.0,60.0,6182.807599,549.5268340000002,452.54469100000006,25,356,12,0,2,23511.463400098943
82,R12,10,8468.656129,1.467289600012009,3505.008222,1925.0,367.0,0.0,5797.0082219999995,649.3946379999998,40.0,4.0,0.0,693.3946379999998,1376.1109050000005,35.0,2.0,0.0,1413.1109050000005,0.0,0.0,0.0,0.0,0.0,515.1423640000006,0.0,0.0,50.0,565.1423640000006,6045.656129000001,2000.0,373.0,50.0,5841.940313,1370.575629,0.0,25,400,10,0,7,30228.280648757063
83,R12,12,6789.330516,1.370634799997788,3167.508719,1635.0,308.0,0.0,5110.5087189999995,957.0245490000004,50.0,7.0,0.0,1014.0245490000004,229.10129300000062,10.0,2.0,0.0,241.10129300000062,0.0,0.0,0.0,0.0,0.0,363.695954999999,0.0,0.0,60.0,423.695954999999,4717.330516,1695.0,317.0,60.0,4718.273067,1860.198542,1589.198542,25,339,12,0,2,23586.65258139246
84,R12,14,7875.555008,1.661677600000985,3321.1372660000006,1665.0,319.0,0.0,5305.137266000001,1634.8589529999995,75.0,11.0,0.0,1720.8589529999995,308.0940459999997,15.0,1.0,0.0,324.0940459999997,0.0,0.0,0.0,0.0,0.0,455.46474300000057,0.0,0.0,70.0,525.4647430000006,5719.555008000001,1755.0,331.0,70.0,7156.139255,436.7946600000005,128.3505920000007,25,351,14,0,3,28597.775052223176
85,R12,11,7391.229731,1.3248946999956388,2985.437067,1810.0,344.0,0.0,5139.437067,1541.4486390000006,60.0,9.0,0.0,1610.4486390000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.3440249999998,0.0,0.0,55.0,641.3440249999998,5113.229731,1870.0,353.0,55.0,6014.987377,1046.2897479999992,0.0,25,374,11,0,0,25566.14866199465
86,R12,10,7606.122661,1.159131399996113,3463.332015,1885.0,358.0,0.0,5706.332015000001,893.7965439999996,50.0,7.0,0.0,950.7965439999996,191.3194950000002,5.0,1.0,0.0,197.3194950000002,0.0,0.0,0.0,0.0,0.0,701.6746070000004,0.0,0.0,50.0,751.6746070000004,5250.122661000001,1940.0,366.0,50.0,6647.986037,778.8626890000005,398.8805460000003,25,388,10,0,1,26250.613319155673
87,R12,14,6768.844516,1.821189599999343,3183.6007990000007,1495.0,280.0,0.0,4958.600799000001,884.9678080000008,70.0,7.0,0.0,961.9678080000008,163.83904399999983,15.0,1.0,0.0,179.83904399999983,0.0,0.0,0.0,0.0,0.0,598.436864999999,0.0,0.0,70.0,668.436864999999,4830.844516,1580.0,288.0,70.0,4910.479058,1467.9823560000004,860.9728620000005,25,316,14,0,3,24154.22257990277
88,R12,13,7014.730428,1.195986400009133,3405.285594,1505.0,283.0,0.0,5193.285594,736.8105700000001,35.0,5.0,0.0,776.8105700000001,150.8796830000001,5.0,1.0,0.0,156.8796830000001,0.0,0.0,0.0,0.0,0.0,822.7545809999997,0.0,0.0,65.0,887.7545809999997,5115.730428000001,1545.0,289.0,65.0,5723.39524,1150.2085539999998,746.7530669999996,25,309,13,0,1,25578.65217067067
89,R12,13,6700.191807,1.0733132000023033,3065.941135,1490.0,279.0,0.0,4834.941135,1066.2270350000003,35.0,5.0,0.0,1106.2270350000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0236369999998,0.0,0.0,65.0,759.0236369999998,4826.191807000001,1525.0,284.0,65.0,5580.024745,927.0368640000006,545.0086360000005,25,305,13,0,0,24130.95905483331
90,R12,11,7141.624348,1.2162394000042696,3152.001214,1725.0,328.0,0.0,5205.001214,714.0886270000003,40.0,6.0,0.0,760.0886270000003,323.9236920000001,15.0,2.0,0.0,340.9236920000001,0.0,0.0,0.0,0.0,0.0,780.610815,0.0,0.0,55.0,835.610815,4970.624348,1780.0,336.0,55.0,4289.563216,2430.194283,605.7679520000002,25,356,11,0,3,24853.121754490545
91,R12,14,7135.644343,1.2864013999933377,3425.0059350000006,1425.0,267.0,0.0,5117.005935,790.803181999999,55.0,9.0,0.0,854.803181999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.8352260000004,0.0,0.0,70.0,1163.8352260000004,5309.644343,1480.0,276.0,70.0,4513.166788,2065.508978,412.42031099999986,25,296,14,0,0,26548.221714597115
92,R12,15,7295.711479,1.9035055999993347,3730.013488999999,1420.0,266.0,0.0,5416.013488999999,1115.5549549999987,90.0,10.0,0.0,1215.5549549999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.1430350000016,0.0,0.0,75.0,664.1430350000016,5434.711479,1510.0,276.0,75.0,6262.562851,892.468382,657.468382,25,302,15,0,0,27173.55739651831
93,R12,13,7196.96555,1.6256354999932228,3368.9699019999985,1520.0,285.0,0.0,5173.969901999998,1083.9223610000004,65.0,10.0,0.0,1158.9223610000004,75.07848000000013,5.0,1.0,0.0,81.07848000000013,0.0,0.0,0.0,0.0,0.0,717.9948070000011,0.0,0.0,65.0,782.9948070000011,5245.96555,1590.0,296.0,65.0,6069.676441,713.3019089999998,430.3019089999998,25,318,13,0,1,26229.827758714106
94,R12,10,6582.915928,1.0054109999909997,3317.582853,1505.0,282.0,0.0,5104.582853,988.2504710000001,45.0,6.0,0.0,1039.250471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0826040000004,0.0,0.0,50.0,439.0826040000004,4694.915928,1550.0,288.0,50.0,2037.040787,3925.770583,3067.9122700000003,25,310,10,0,0,23474.57964004105
95,R12,11,6697.071367,1.2543985999946017,3102.772001,1585.0,299.0,0.0,4986.772000999999,800.1109839999997,50.0,7.0,0.0,857.1109839999997,133.55574000000001,15.0,1.0,0.0,149.55574000000001,31.81655499999988,0.0,0.0,11.0,42.81655499999988,610.816087,0.0,0.0,50.0,660.816087,4679.071366999999,1650.0,307.0,61.0,3598.645849,2818.25598,1879.5231699999995,25,330,13,1,3,23395.356850068267
96,R12,12,6658.875625,1.2348203000001376,3189.209962999999,1430.0,267.0,0.0,4886.209962999999,564.5936459999998,45.0,6.0,0.0,615.5936459999998,361.3458879999996,10.0,1.0,0.0,372.3458879999996,0.0,0.0,0.0,0.0,0.0,724.7261280000015,0.0,0.0,60.0,784.7261280000015,4839.875625,1485.0,274.0,60.0,1764.792807,3867.715877999999,252.2444719999994,25,297,12,0,2,24199.378137387394
97,R12,13,6795.854451,1.6945391000044765,3065.4961020000014,1465.0,276.0,0.0,4806.496102000002,1135.4688150000006,70.0,7.0,0.0,1212.4688150000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.8895339999982,0.0,0.0,65.0,776.8895339999982,4912.854451,1535.0,283.0,65.0,5339.491761,1263.406793,1227.406793,25,307,13,0,0,24564.27225777857
98,R12,11,7454.173427,1.7279966000060085,3466.088379,1735.0,329.0,0.0,5530.088379,866.2793210000009,65.0,4.0,0.0,935.2793210000009,213.8255049999998,10.0,1.0,0.0,224.8255049999998,0.0,0.0,0.0,0.0,0.0,708.9802219999993,0.0,0.0,55.0,763.9802219999993,5255.173427,1810.0,334.0,55.0,5894.694291,1206.2973620000002,881.857591,25,362,11,0,2,26275.86713098691
99,R12,11,7644.518224,1.3260023000038927,3540.2429230000007,1820.0,345.0,0.0,5705.242923000001,1054.7431989999998,55.0,8.0,0.0,1117.7431989999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.5321019999999,0.0,0.0,55.0,821.5321019999999,5361.518224,1875.0,353.0,55.0,6020.511945,1278.423009,538.0096090000006,25,375,11,0,0,26807.59113096215
100,R12,16,7414.044095,2.4762705999892205,2754.8026580000005,1320.0,252.0,0.0,4326.8026580000005,1632.1226720000002,90.0,11.0,0.0,1733.1226720000002,755.1432289999993,35.0,2.0,0.0,792.1432289999993,0.0,0.0,0.0,0.0,0.0,481.9755360000004,0.0,0.0,80.0,561.9755360000004,5624.044095000001,1445.0,265.0,80.0,6463.852586,0.0,0.0,21,289,16,0,7,28120.220485057816
101,R12,12,7452.851013,1.7268311999941943,3557.550113000001,1660.0,316.0,0.0,5533.550113000001,1070.657299999998,85.0,8.0,0.0,1163.657299999998,272.99341700000014,10.0,1.0,0.0,283.99341700000014,0.0,0.0,0.0,0.0,0.0,411.650183000001,0.0,0.0,60.0,471.650183000001,5312.851013,1755.0,325.0,60.0,5516.775337,1795.1004390000007,1759.1004390000007,25,351,12,0,2,26564.25508022453
102,R12,11,7429.519004,1.6948925000033341,3141.941697,1520.0,285.0,0.0,4946.941696999999,1031.1631380000008,55.0,7.0,0.0,1093.1631380000008,844.9576720000005,15.0,1.0,0.0,860.9576720000005,0.0,0.0,0.0,0.0,0.0,473.45649699999865,0.0,0.0,55.0,528.4564969999986,5491.519004,1590.0,293.0,55.0,4503.783595,1996.330664,0.0,25,318,11,0,3,27457.59503801398
103,R12,16,7384.143614,1.9874140000029001,2339.0588529999986,1300.0,246.0,0.0,3885.0588529999986,1288.0232600000004,75.0,6.0,0.0,1369.0232600000004,1214.1840939999995,40.0,2.0,0.0,1256.1840939999995,22.612151999999924,0.0,0.0,17.0,39.612151999999924,759.2652550000012,0.0,0.0,75.0,834.2652550000012,5623.143614,1415.0,254.0,92.0,6563.33148,0.0,0.0,22,283,20,1,8,28115.71807252867
104,R12,16,8046.279243,2.3132613000052515,3225.6223459999997,1445.0,272.0,0.0,4942.622346,1418.2261340000011,80.0,8.0,0.0,1506.2261340000011,741.3454709999996,15.0,2.0,0.0,758.3454709999996,0.0,0.0,0.0,0.0,0.0,759.0852919999994,0.0,0.0,80.0,839.0852919999994,6144.279243,1540.0,282.0,80.0,6860.006723,0.0,0.0,25,308,16,0,3,30721.39623437018
