seed,time_s,channel,nodes,scan_credit_s
457,1241.083428,3,22,131
457,1492.191711,13,22,131
457,1919.855944,5,21,125
457,2419.695805,18,19,113
457,2800.80997,12,18,107
457,3241.622738,15,17,101
457,3314.970043,2,17,101
457,5321.97694,6,8,48
457,5424.959083,6,7,42
458,542.299532,18,23,137
458,715.64529,13,23,137
458,770.635675,2,23,137
458,858.628,10,23,137
458,1140.441245,7,22,131
458,1402.647583,19,21,125
458,2711.759209,5,16,95
458,4126.266376,6,10,60
458,4480.712845,11,9,53
458,4932.071257,9,7,41
458,5387.668475,12,5,30
458,5501.430255,1,5,29
458,5745.77694,8,4,23
458,5915.136129,15,3,18
459,536.262931,15,23,137
459,659.616108,4,23,137
459,1085.789304,11,21,125
459,1975.288888,12,18,107
459,2458.234779,17,16,96
459,4003.352783,8,13,77
459,5613.289123,13,6,35
459,5771.009944,9,6,35
459,6161.545768,10,5,29
459,6705.207237,19,3,17
459,6830.727559,5,3,17
459,6830.727559,19,3,18
459,6843.58725,19,3,18
459,6971.224285,19,2,12
459,7218.224285,1,1,6
459,7218.224285,19,1,5
459,7248.044458,19,1,5
460,432.0,5,23,138
460,432.0,11,23,138
460,494.698389,11,23,138
460,529.007145,11,23,138
460,529.007145,17,23,137
460,588.1538,11,23,138
460,599.652672,4,23,137
460,599.652672,11,23,138
460,624.387575,11,23,138
460,949.768436,8,22,131
460,1755.175532,18,19,113
460,1944.92733,13,19,113
460,1970.478822,3,19,113
460,2700.247836,12,16,95
460,2884.866249,9,16,95
460,3147.462356,20,15,89
460,3317.439782,2,14,83
460,3779.529511,15,13,77
461,432.0,8,23,138
461,620.006173,17,23,137
461,1101.044555,13,22,131
461,1190.985615,3,22,131
461,1376.465822,7,21,126
461,2785.176573,14,15,90
461,2965.306469,14,15,90
461,2965.306469,15,15,89
461,2972.551197,14,15,90
461,3124.734778,1,15,89
461,4431.384165,4,9,53
461,4867.276167,16,7,41
462,569.415436,2,23,137
462,2728.739762,16,15,89
462,2873.566145,6,14,84
462,2873.566145,12,14,84
462,2986.354571,6,14,84
462,3000.128917,6,14,84
462,3094.655079,6,14,84
462,3094.655079,17,14,83
462,3105.500124,6,14,84
462,3182.514183,6,14,84
462,3182.514183,11,14,83
462,3306.295865,6,14,84
462,3322.46773,3,14,83
462,3322.46773,6,14,84
462,3351.573043,6,14,84
462,3373.487631,4,14,83
462,3373.487631,6,14,84
462,3411.900675,6,14,84
462,3427.370957,6,14,84
462,3441.285685,6,14,84
462,3441.285685,10,14,83
462,3459.320329,6,14,84
462,3595.686241,6,13,78
462,3595.686241,20,13,77
462,3747.327879,6,13,78
462,5755.406994,13,6,35
463,432.0,4,23,138
463,747.782233,9,23,137
463,1006.872397,2,22,131
463,1249.386032,11,22,131
463,1523.603437,19,21,125
463,2054.445152,3,19,113
463,2205.057292,1,19,113
463,2356.643859,17,18,108
463,2579.424792,10,18,107
463,3255.876434,5,15,89
463,3631.969603,8,14,83
463,3733.489345,12,14,83
463,3886.061976,18,14,83
463,5333.381413,7,6,36
463,5843.487105,15,4,23
464,497.725955,7,23,137
464,853.857995,20,22,131
464,1301.851296,18,21,125
464,1428.26327,15,21,125
464,1991.078668,16,19,113
464,2567.465191,11,17,101
464,2841.030074,3,17,101
464,3102.944501,4,16,95
464,3131.349871,1,16,95
464,4942.431304,5,9,53
465,495.566087,6,23,137
465,683.674234,5,23,137
465,1130.376368,17,22,131
465,1182.846323,12,22,131
465,1532.177751,14,21,125
465,1721.228153,9,20,120
465,1848.210296,9,19,114
465,3535.99191,11,13,77
465,3691.803985,13,12,72
465,5307.401188,18,5,30
465,6134.867901,20,2,11
466,591.307642,7,23,137
466,1093.474326,5,21,126
466,1753.327503,1,19,113
466,2039.432199,4,18,108
466,2576.509821,6,17,101
466,2766.103732,16,17,101
466,3243.279215,19,15,89
466,4262.257319,17,12,71
466,4718.677701,14,10,59
466,4996.659676,10,10,59
466,5670.205976,12,9,53
466,7224.456999,13,2,11
467,432.0,16,23,138
467,578.321475,14,23,137
467,796.640513,13,22,132
467,997.784889,18,22,131
467,1081.21576,15,22,131
467,1515.301911,12,21,125
467,1695.961323,11,20,119
467,1825.450131,5,20,119
467,2522.664862,3,17,101
467,2613.384185,6,16,96
467,3381.466052,2,13,78
467,3478.448195,2,12,72
467,5044.314963,1,6,35
468,519.992966,2,23,137
468,586.073214,14,23,137
468,1098.245006,5,22,131
468,2901.785727,8,15,89
468,3225.929231,9,14,83
468,3550.031653,13,13,77
468,3869.158043,3,12,71
468,4263.65497,19,10,59
468,4688.408388,10,8,48
468,4688.408388,12,8,48
468,4797.390531,10,7,42
468,4797.390531,12,7,42
468,4943.192257,12,7,42
469,432.0,5,23,138
469,432.0,7,23,138
469,451.717746,5,23,138
469,920.108644,12,22,131
469,1418.314297,15,20,119
469,3785.024891,6,11,65
469,4197.400127,20,11,65
469,6216.98013,11,6,35
470,480.500356,19,23,137
470,597.133014,6,23,137
470,721.729421,18,23,137
470,887.425514,9,23,137
470,1182.700653,8,22,131
470,2817.311372,15,15,90
470,2944.293515,15,14,84
470,3421.138539,4,13,77
470,3521.408705,12,13,77
470,4272.800585,1,9,54
470,4371.8869,5,9,53
470,4427.196028,16,9,53
470,4573.729408,14,9,53
470,4794.599229,7,8,47
470,5138.038078,13,7,41
471,695.034458,9,23,137
471,1097.611895,5,22,131
471,1277.619813,6,21,126
471,1458.431464,20,21,125
471,2114.575273,15,19,113
471,3617.284419,4,13,77
471,4742.1249,18,11,65
471,5570.235193,12,7,42
472,432.0,18,23,138
472,546.731563,19,23,137
472,666.70963,5,23,137
472,698.275765,14,23,137
472,1041.071505,13,22,131
472,1409.196442,9,21,125
472,2001.780129,4,18,107
472,3764.003673,20,12,71
472,4175.745716,6,11,65
472,5077.499857,11,7,42
472,5203.067719,10,7,41
472,5203.067719,11,7,42
472,5215.164831,11,7,42
472,5359.331734,11,6,36
472,5570.331734,11,5,30
473,598.513671,18,23,137
473,946.532292,1,22,131
473,1389.739764,7,21,125
473,2006.925046,15,18,108
473,3996.946846,20,11,65
473,5033.761299,17,7,41
473,5198.270738,16,7,41
473,5967.513622,13,5,29
473,6789.529597,3,1,6
474,432.0,6,23,138
474,432.0,9,23,138
474,507.615405,6,23,138
474,507.615405,8,23,137
474,507.615405,9,23,138
474,531.03831,6,23,138
474,531.03831,9,23,138
474,688.565188,6,23,138
474,688.565188,9,23,138
474,818.085684,6,23,138
474,1426.622133,11,22,131
474,2616.820142,13,17,101
474,3120.539858,4,15,89
474,3641.930391,7,13,77
474,4429.309293,2,10,59
474,4864.858186,18,8,47
475,432.0,19,23,137
475,603.765056,10,23,137
475,886.147469,7,23,137
475,926.469276,6,23,137
475,1119.289803,4,22,132
475,1119.289803,9,22,132
475,1239.950704,4,22,132
475,1396.292882,18,22,131
475,1557.913582,2,21,126
475,2558.745768,14,17,101
475,2747.057092,1,16,96
475,3281.011504,5,15,89
475,3808.295061,16,13,78
475,4219.006907,12,13,77
475,4374.913734,17,13,77
476,512.064806,17,23,137
476,657.510955,12,23,137
476,1881.496338,19,19,113
476,2273.571141,3,18,107
476,3813.195415,6,12,71
476,3873.258675,8,12,71
476,4255.97415,10,11,65
476,4788.111664,9,9,53
476,6055.42724,16,4,23
477,586.475139,7,23,137
477,719.030528,20,23,137
477,749.722417,14,23,137
477,813.109966,8,23,137
477,1183.958251,4,22,131
477,1451.611249,6,22,131
477,1700.907209,5,21,125
477,2304.333098,3,18,108
477,3147.589112,19,15,90
477,3646.306643,15,13,77
477,5058.131629,13,7,41
478,626.547057,1,23,137
478,1859.823922,12,18,107
478,2212.602221,6,17,102
478,2567.337513,8,17,101
478,2983.726335,3,16,95
478,3495.118673,2,14,83
478,3891.044105,11,13,77
478,4156.95887,17,12,71
478,4595.655156,4,10,59
478,5021.939128,16,9,53
478,6508.779456,5,4,24
478,7922.793874,14,1,5
479,608.009964,2,23,137
479,942.746212,11,22,131
479,1023.051591,6,22,131
479,1302.910324,3,21,126
479,2596.080115,8,19,113
479,3104.412925,17,17,102
479,3126.921475,17,17,102
479,3142.703214,15,17,101
479,3142.703214,17,17,102
479,3163.509524,17,17,102
479,3295.534724,17,16,96
479,5103.799072,10,10,59
479,5394.621655,18,8,47
479,6142.164833,16,5,30
479,6227.146976,16,4,23
480,432.0,5,23,138
480,574.08492,5,23,138
480,574.08492,14,23,137
480,585.993479,5,23,138
480,618.211708,5,23,138
480,692.29904,5,23,138
480,739.220321,5,23,138
480,739.220321,18,23,137
480,762.266153,5,23,138
480,892.952215,5,22,132
480,1037.934358,5,21,126
480,1235.459539,5,21,126
480,1235.459539,19,21,125
480,1308.381317,5,21,126
480,1845.29054,20,20,119
480,2560.385128,7,17,102
480,2687.367271,7,16,96
480,2978.568192,13,16,95
480,5114.040159,8,8,47
480,5391.796236,15,7,41
480,5492.165352,1,7,41
481,604.874655,10,23,137
481,1083.371216,17,22,131
481,2386.15922,12,17,101
481,2902.325653,7,16,95
481,3137.646358,1,16,95
481,3967.150144,20,13,77
481,4928.012175,3,11,65
481,5078.744695,9,10,60
481,6624.626236,15,3,17
482,432.0,8,23,138
482,432.0,16,23,138
482,542.53252,16,23,138
482,744.518435,16,22,132
482,1092.132205,3,22,131
482,1299.282148,4,21,126
482,1299.282148,13,21,126
482,1433.905185,13,21,126
482,1590.339037,13,20,120
482,1755.636459,10,20,119
482,1755.636459,13,20,120
482,1767.649164,13,20,120
482,1902.727389,13,19,114
482,1957.358597,13,19,114
482,2078.689001,13,19,114
482,2078.689001,7,19,113
482,2094.697875,13,19,114
482,2243.288588,13,18,108
482,2243.288588,11,18,108
482,2243.288588,6,18,108
482,2277.471026,13,18,108
482,2277.471026,11,18,108
482,2341.336304,13,18,108
482,2341.336304,20,18,107
482,2341.336304,11,18,108
482,2351.414995,13,18,108
482,2351.414995,11,18,108
482,2499.181816,13,17,102
482,2499.181816,11,17,102
482,2681.837318,13,17,102
482,2831.72864,13,16,96
482,3084.72864,13,15,90
482,3181.710783,13,14,84
482,3431.083347,13,14,84
482,3611.124164,13,13,78
482,3858.124164,13,12,72
482,3949.106307,13,11,66
482,4538.689925,2,9,54
482,4623.672068,2,8,48
482,4962.879838,5,8,47
483,612.80859,7,23,137
483,863.351983,4,22,131
483,1479.121421,15,20,119
483,1733.321074,2,19,113
483,2999.660042,18,15,89
483,3703.618935,19,13,77
483,3944.195723,17,13,77
483,4863.070253,14,10,59
484,546.691269,2,23,137
484,1131.952616,3,21,125
484,1437.215886,6,20,119
484,1923.032923,8,20,119
484,3178.271768,20,15,89
484,3635.227337,18,15,89
484,3883.973065,16,14,83
484,5056.253571,12,9,53
484,5206.552482,7,8,48
484,6208.455946,1,4,23
484,6537.218632,15,3,17
485,585.638807,20,23,137
485,632.223672,5,23,137
485,712.608,2,23,137
485,1002.271256,14,22,131
485,1200.467138,7,21,126
485,1200.467138,17,21,126
485,1200.467138,18,21,126
485,1278.140812,17,21,126
485,1278.140812,18,21,126
485,1353.86738,18,21,126
485,1455.716129,9,21,125
485,1455.716129,18,21,126
485,1462.52115,18,21,126
485,1547.287085,18,20,120
485,1595.519959,18,20,120
485,1701.347531,18,20,120
485,1701.347531,6,20,119
485,1714.580907,18,20,120
485,1857.07894,18,19,114
485,1857.07894,4,19,114
485,1857.07894,11,19,114
485,1994.277738,18,19,114
485,1994.277738,4,19,114
485,2033.280363,18,19,114
485,2127.579162,18,19,114
485,2279.706199,18,19,114
485,2352.957837,18,18,108
485,2443.93998,18,17,101
485,2694.623169,18,16,96
485,2694.623169,10,16,96
485,2694.623169,12,16,96
485,2941.623169,18,15,89
485,2941.623169,10,15,90
485,2941.623169,12,15,90
485,3006.634864,18,15,89
485,3006.634864,10,15,90
485,3039.864175,18,15,89
485,3183.063572,18,14,84
485,3421.746761,18,13,77
485,3656.746761,3,12,72
485,3656.746761,18,12,72
485,3736.282234,18,12,72
485,3878.32541,18,11,65
485,4111.008599,18,10,60
485,4340.008599,18,9,53
485,4412.990742,18,8,48
485,4645.673931,18,7,41
485,4874.673931,18,6,36
486,519.709782,19,23,137
486,629.088331,20,23,137
486,870.931051,14,23,137
486,1017.329253,8,23,137
486,1412.049276,16,22,131
486,1455.781431,11,22,131
486,3199.791447,5,15,89
486,3467.122025,17,14,83
486,4001.920919,4,12,71
486,5048.876648,2,8,47
486,5466.094883,1,6,36
487,432.0,6,23,138
487,432.0,15,23,138
487,432.0,16,23,138
487,450.356153,6,23,138
487,450.356153,16,23,138
487,534.207238,6,23,138
487,740.194073,14,23,137
487,1223.173341,7,22,131
487,1546.167074,19,21,125
487,2525.025123,13,17,102
487,2640.007266,13,16,96
487,3657.809065,3,15,89
487,4205.431934,11,12,72
487,4383.753438,17,12,71
487,5416.829149,8,7,41
488,432.0,5,23,138
488,504.308151,5,23,138
488,504.308151,7,23,137
488,515.552871,5,23,138
488,1160.345107,15,22,131
488,1626.464532,12,21,125
488,2554.140797,11,17,101
488,2772.734432,14,17,101
488,3264.677825,13,16,95
488,3289.198827,8,16,95
488,3447.065657,3,15,90
488,3894.330866,2,14,83
488,4427.0267,4,12,71
488,4711.334711,6,11,65
489,432.0,12,23,138
489,432.0,13,23,138
489,456.981091,13,23,138
489,575.053493,15,23,137
489,787.484899,5,22,132
489,955.54895,5,22,132
489,955.54895,3,22,131
489,961.951391,5,22,132
489,1099.056741,1,21,126
489,1099.056741,5,21,126
489,1099.056741,17,21,126
489,1232.038884,1,20,120
489,1232.038884,5,20,120
489,1232.038884,17,20,120
489,1453.675476,1,20,120
489,1453.675476,5,20,120
489,1508.30705,1,20,120
489,1508.30705,5,20,120
489,1508.30705,16,20,119
489,1519.403172,1,20,120
489,1519.403172,5,20,120
489,1667.630824,5,20,120
489,1961.268992,6,20,119
489,2301.244821,20,19,113
489,2906.990856,7,17,101
489,5041.003097,14,7,42
490,432.0,4,23,138
490,432.0,18,23,138
490,528.533275,18,23,138
490,822.753036,8,23,137
490,1067.439812,19,22,131
490,1696.686746,6,20,119
490,3177.389924,13,15,89
490,4081.985889,16,11,65
490,4881.347977,15,8,47
490,5860.454026,20,6,35
490,5895.99939,5,6,35
490,6738.55401,2,2,12
490,6823.536153,2,1,6
490,7217.297608,10,1,5
491,432.0,2,23,138
491,758.473876,11,23,137
491,962.258767,9,22,132
491,1020.47675,9,22,132
491,1020.47675,15,22,131
491,1032.954276,9,22,132
491,2813.15802,4,15,90
491,3851.297108,5,12,71
491,4984.567165,7,8,47
491,5198.213154,1,7,42
491,5319.682397,10,7,41
491,5461.075408,6,7,41
491,5767.410544,16,6,36
491,6334.79433,19,5,29
491,6704.368669,12,3,18
491,6995.43377,17,2,11
492,432.0,10,23,138
492,466.890462,10,23,138
492,466.890462,11,23,137
492,502.166949,10,23,138
492,519.308353,10,23,138
492,629.742196,10,23,138
492,629.742196,3,23,137
492,646.66191,10,23,138
492,847.948277,10,22,132
492,1148.948277,10,21,126
492,1293.93042,10,20,120
492,1598.613609,10,19,114
492,1899.613609,10,18,108
492,2044.595752,10,17,102
492,2213.242112,10,17,102
492,2213.242112,19,17,101
492,2224.215308,10,17,102
492,2859.349197,15,15,90
492,3092.447524,9,15,89
492,3255.557966,4,15,89
492,4036.083113,14,13,77
492,4285.65376,6,12,72
493,541.673571,12,23,137
493,1458.333645,4,20,119
493,1695.111211,13,19,113
493,2585.631011,14,16,95
493,3217.288605,17,15,89
493,4341.23066,15,11,65
493,4687.149251,19,10,59
493,4935.815675,16,9,53
493,6469.943812,6,3,17
494,432.0,5,23,138
494,863.109694,9,23,137
494,1173.243327,6,22,131
494,1590.55435,12,21,125
494,2018.218675,1,20,119
494,2054.920487,16,20,119
494,2421.475919,20,19,113
494,2978.088137,19,16,95
494,3831.623666,7,13,77
494,5397.63671,3,6,35
495,432.0,4,23,138
495,432.0,16,23,138
495,432.0,18,23,138
495,539.866056,4,23,138
495,539.866056,18,23,138
495,704.950927,4,23,138
495,1079.368237,17,22,131
495,1861.20674,8,19,113
495,2708.464767,19,18,107
495,3187.215239,13,16,95
495,4354.802334,3,11,66
495,4611.718136,10,11,65
496,432.0,18,23,138
496,468.731522,14,23,137
496,571.581572,4,23,137
496,719.232558,13,23,137
496,1291.338363,17,21,125
496,1905.389142,20,19,113
496,2222.613069,16,18,107
496,2888.494162,9,15,89
496,4211.299273,10,10,60
496,4458.299026,12,10,59
496,5305.359212,5,6,35
497,475.106542,10,23,137
497,547.763344,18,23,137
497,743.585734,3,23,137
497,870.695339,2,22,132
497,984.959362,12,22,131
497,1230.07118,9,22,131
497,1253.585863,13,22,131
497,1876.846073,5,21,125
497,2512.70702,4,18,107
497,3708.105143,20,13,77
497,5074.76085,15,7,41
497,5367.603392,7,6,35
498,582.431518,15,23,137
498,1083.298316,7,21,126
498,3792.513905,16,13,77
498,5019.431344,14,9,53
498,5133.850834,19,9,53
498,5290.552299,6,8,48
498,5355.63352,6,8,48
498,5453.579974,5,8,47
498,5453.579974,6,8,48
498,5465.732398,6,8,48
498,6283.190811,1,5,30
498,6392.172954,3,4,24
498,6392.172954,1,4,24
498,6564.049974,3,4,24
498,6853.984863,2,3,18
498,7493.361985,8,1,5
499,560.602712,13,23,137
499,632.734398,19,23,137
499,1125.805429,5,22,131
499,1494.679928,8,21,125
499,1610.749522,18,20,120
499,1966.407703,1,19,113
499,3131.441421,11,15,89
499,3351.843112,4,14,83
499,3785.769298,20,13,77
499,3978.533263,12,13,77
499,4065.401144,12,12,72
500,432.0,10,23,138
500,432.0,19,23,137
500,479.551318,19,23,137
500,817.420271,1,23,137
500,1174.592098,3,22,131
500,1393.370854,17,21,125
500,1726.859653,13,20,119
500,1968.123162,9,19,114
500,4182.691884,11,13,77
500,6610.892403,14,3,17
501,432.0,2,23,138
501,432.0,10,23,138
501,512.776867,2,23,138
501,630.010477,15,23,137
501,897.439107,9,22,132
501,897.439107,16,22,132
501,1015.38929,9,22,132
501,1058.537499,9,22,132
501,1058.537499,17,22,131
501,1131.466718,9,22,132
501,1596.234634,14,21,125
501,1665.280209,3,21,125
501,4089.981889,11,10,59
501,4386.740416,6,9,53
501,4557.474208,19,8,48
501,5005.101096,1,7,41
502,571.417539,6,23,137
502,671.028349,14,23,137
502,1151.702513,2,22,131
502,1481.763925,18,21,125
502,1681.953451,7,20,120
502,2212.917175,12,18,107
502,2308.064542,15,18,107
502,3296.735034,8,15,89
502,4247.624851,11,11,65
502,4577.559975,9,10,59
502,4615.439014,10,10,59
502,4739.593493,1,9,54
502,6679.661118,13,1,5
503,432.0,13,23,138
503,502.427786,17,23,137
503,679.193889,19,23,137
503,826.551991,18,23,137
503,1163.751541,15,22,131
503,1762.663896,2,19,114
503,1998.640921,3,19,113
503,2385.940071,8,17,101
503,2997.063277,10,15,89
503,3050.683626,5,15,89
503,3226.082489,11,14,84
503,3331.671522,11,14,84
503,3331.671522,9,14,83
503,3343.068467,11,14,84
503,3527.541289,11,13,78
503,3618.523432,11,12,72
503,3869.206621,11,11,66
503,4116.206621,6,10,60
503,4116.206621,11,10,60
503,4207.188764,6,9,54
503,4207.188764,11,9,54
503,4360.917179,11,9,54
503,4467.140082,11,8,48
504,432.0,6,23,138
504,790.325581,9,23,137
504,1244.447291,1,22,131
504,2276.354537,2,18,107
504,2468.360203,14,17,102
504,3449.359818,11,14,83
504,4361.300533,19,10,59
504,4789.406361,7,10,59
504,4903.845026,10,9,54
504,5012.827169,10,8,48
504,5485.779872,5,7,41
505,432.0,13,23,138
505,432.0,15,23,138
505,502.051819,13,23,138
505,533.380077,8,23,137
505,533.380077,13,23,138
505,592.513043,13,23,138
505,1027.30915,19,23,137
505,1430.977886,1,22,131
505,1819.803077,10,21,125
505,2360.335694,9,20,119
505,2895.792735,11,18,107
505,3075.531829,18,18,107
505,3944.188376,6,14,84
505,4133.792333,4,14,83
505,4934.325588,14,10,60
505,5659.273258,7,7,42
506,432.0,18,23,138
506,493.52494,16,23,137
506,660.940311,8,23,137
506,1247.890785,15,20,120
506,1846.266863,1,18,107
506,2301.298538,9,16,96
506,2479.065514,9,16,96
506,3090.067827,20,15,89
506,3119.489598,7,15,89
507,486.78063,16,23,137
507,614.875681,20,23,137
507,1022.969734,6,22,131
507,1489.418364,3,20,119
507,1979.27506,9,18,108
507,2221.857001,11,18,107
507,2452.628388,8,17,101
507,3328.093986,10,13,78
507,3443.076129,10,12,72
507,4866.062023,7,7,41
507,5020.504109,17,7,41
507,5221.737502,5,6,36
508,432.0,6,23,138
508,666.254659,7,23,137
508,1015.700458,15,22,131
508,1112.423846,17,22,131
508,1433.304952,11,21,125
508,1590.935794,5,20,120
508,1717.917937,5,19,114
508,1843.624166,5,19,114
508,1843.624166,12,19,113
508,1855.745649,5,19,114
508,2640.009487,19,16,95
