seed,time_s,channel,current_channel,nodes,scan_credit_s,next_action,next_channel,next_path
300,1936.176768,2,2,21,125,certified_clear,2,/clear
300,2206.475043,14,14,20,119,certified_clear,14,/clear
300,2764.960716,16,16,18,107,certified_clear,16,/clear
300,3109.74536,9,9,17,101,certified_clear,9,/clear
300,3361.945733,6,6,16,95,certified_clear,6,/clear
300,5114.616523,11,19,8,48,certified_clear,11,/clear
300,5436.279709,4,4,8,47,certified_clear,4,/clear
300,5650.228529,12,20,7,42,certified_clear,12,/clear
300,6084.211407,19,19,7,41,certified_clear,19,/clear
301,432.0,9,19,23,138,certified_clear,9,/clear
301,635.813357,1,1,23,137,certified_clear,1,/clear
301,908.431254,2,2,23,137,certified_clear,2,/clear
301,1155.631891,10,20,22,132,active_localization,14,/measure
301,1270.027595,10,14,22,132,certified_clear,14,/clear
301,1270.027595,14,14,22,131,certified_clear,14,/clear
301,1280.337477,10,14,22,132,certified_clear,10,/clear
301,1625.204608,4,19,21,126,certified_clear,4,/clear
301,2220.304775,16,16,20,119,certified_clear,16,/clear
301,2489.411991,11,11,19,113,certified_clear,11,/clear
301,2687.698109,3,3,19,113,certified_clear,3,/clear
301,3066.00898,8,8,17,101,certified_clear,8,/clear
301,3695.27216,12,12,14,83,certified_clear,12,/clear
301,4873.052779,6,6,9,53,certified_clear,6,/clear
301,5499.521991,20,19,5,30,discovery,19,/measure
301,5578.504134,20,20,4,23,certified_clear,20,/clear
301,6327.037084,5,18,2,12,certified_clear,5,/clear
302,432.0,4,19,23,138,certified_clear,5,/clear
302,432.0,5,19,23,138,certified_clear,5,/clear
302,597.839675,4,19,23,138,active_localization,16,/measure
302,743.797731,4,16,23,138,active_localization,16,/measure
302,753.0187,4,16,23,138,certified_clear,16,/clear
302,753.0187,16,16,23,137,certified_clear,16,/clear
302,765.86634,4,16,23,138,discovery,1,/measure
302,952.956219,4,20,22,132,active_localization,15,/measure
302,998.668629,4,15,22,132,certified_clear,15,/clear
302,998.668629,15,15,22,131,certified_clear,15,/clear
302,1010.573871,4,15,22,132,active_localization,10,/measure
302,1052.650789,4,10,22,132,active_localization,10,/measure
302,1179.941482,4,10,22,132,certified_clear,10,/clear
302,1179.941482,10,10,22,131,certified_clear,10,/clear
302,1190.110682,4,10,22,132,discovery,1,/measure
302,1353.373898,4,20,21,126,active_localization,19,/measure
302,1422.300983,4,19,21,126,certified_clear,19,/clear
302,1422.300983,19,19,21,125,certified_clear,19,/clear
302,1530.127068,4,19,21,126,active_localization,6,/measure
302,1728.76692,4,6,21,126,certified_clear,6,/clear
302,1728.76692,6,6,21,125,certified_clear,6,/clear
302,1739.744971,4,6,21,126,discovery,1,/measure
302,1879.438245,4,20,20,120,discovery,20,/measure
302,2000.420388,4,18,19,114,discovery,18,/measure
302,2281.103577,4,20,18,108,discovery,20,/measure
302,2558.103577,4,18,17,102,discovery,18,/measure
302,2835.103577,4,20,16,96,discovery,20,/measure
302,2956.08572,4,18,15,90,discovery,18,/measure
302,3236.768909,4,20,14,84,discovery,20,/measure
302,3513.768909,4,18,13,78,active_localization,11,/measure
302,3658.747856,4,11,13,78,discovery,1,/measure
302,3809.667548,4,20,12,72,discovery,20,/measure
302,3924.649691,4,18,11,66,discovery,18,/measure
302,4199.33288,4,20,10,60,discovery,20,/measure
302,4470.33288,4,18,9,54,certified_clear,4,/clear
302,4788.001002,13,13,9,53,certified_clear,13,/clear
302,4996.379331,17,17,8,47,certified_clear,17,/clear
302,5456.672058,14,14,7,41,certified_clear,14,/clear
303,494.576034,20,20,23,137,certified_clear,20,/clear
303,1010.578436,12,12,22,131,certified_clear,12,/clear
303,1204.455572,15,19,21,126,certified_clear,15,/clear
303,1637.7174,1,1,21,125,certified_clear,1,/clear
303,1784.163235,17,19,20,120,certified_clear,17,/clear
303,1965.364197,14,14,20,119,certified_clear,14,/clear
303,2000.198719,19,19,20,119,certified_clear,19,/clear
303,2186.638913,3,18,19,114,certified_clear,3,/clear
303,2718.867836,6,18,17,102,certified_clear,6,/clear
303,3030.73693,4,11,16,96,certified_clear,4,/clear
304,599.386875,19,19,23,137,certified_clear,19,/clear
304,2304.133836,12,12,17,101,certified_clear,12,/clear
304,2610.571083,16,16,16,95,certified_clear,16,/clear
304,2799.242353,5,5,16,95,certified_clear,5,/clear
304,3227.74913,18,18,15,89,certified_clear,18,/clear
304,3837.600803,6,6,14,83,certified_clear,6,/clear
304,4645.805331,14,17,10,60,certified_clear,14,/clear
304,4760.237828,9,20,9,54,certified_clear,9,/clear
304,6250.524389,4,4,5,29,certified_clear,4,/clear
304,6616.08839,2,2,4,23,certified_clear,2,/clear
305,432.0,12,19,23,138,certified_clear,12,/clear
305,432.0,20,19,23,138,certified_clear,12,/clear
305,583.175013,20,19,23,138,active_localization,2,/measure
305,610.030324,2,2,23,137,certified_clear,2,/clear
305,610.030324,20,2,23,138,certified_clear,2,/clear
305,653.492389,20,2,23,138,certified_clear,20,/clear
305,805.290424,8,8,23,137,certified_clear,8,/clear
305,1288.861396,10,10,22,131,certified_clear,10,/clear
305,1558.885668,1,19,21,126,certified_clear,1,/clear
305,1906.356259,6,6,21,125,certified_clear,6,/clear
305,2178.053308,17,17,20,119,certified_clear,17,/clear
305,2908.716104,3,3,17,101,certified_clear,3,/clear
305,5110.855049,9,9,7,41,certified_clear,9,/clear
305,5435.841168,11,11,6,35,certified_clear,11,/clear
306,432.0,2,19,23,138,certified_clear,2,/clear
306,764.192434,5,5,23,137,certified_clear,5,/clear
306,888.525818,1,1,23,137,certified_clear,1,/clear
306,1583.780252,14,14,21,125,certified_clear,14,/clear
306,2315.38503,7,7,18,107,certified_clear,7,/clear
306,2894.211915,20,20,16,95,certified_clear,20,/clear
306,3316.659055,10,10,15,89,certified_clear,10,/clear
306,4240.310645,6,6,12,71,certified_clear,6,/clear
306,4274.420585,11,11,12,71,certified_clear,11,/clear
306,4351.804275,19,19,12,71,certified_clear,19,/clear
307,666.3646,12,12,23,137,certified_clear,12,/clear
307,1058.614963,10,10,22,131,certified_clear,10,/clear
307,1218.42508,14,14,22,131,certified_clear,14,/clear
307,2048.102101,2,2,19,113,certified_clear,2,/clear
307,2825.734646,6,6,17,101,certified_clear,6,/clear
307,3257.338609,13,13,16,95,certified_clear,13,/clear
307,4434.786393,18,20,11,66,discovery,20,/measure
307,4555.768536,18,19,10,60,certified_clear,18,/clear
307,5285.984163,16,16,8,47,certified_clear,16,/clear
307,5445.696015,15,15,8,47,certified_clear,15,/clear
307,5916.624577,4,4,6,35,certified_clear,4,/clear
307,6228.359796,17,17,5,29,certified_clear,17,/clear
307,6349.418106,7,20,4,24,discovery,20,/measure
307,6596.418106,5,19,3,18,certified_clear,7,/clear
307,6596.418106,7,19,3,18,certified_clear,7,/clear
307,6596.418106,11,19,3,18,certified_clear,7,/clear
307,6676.865946,5,19,3,18,certified_clear,11,/clear
307,6676.865946,11,19,3,18,certified_clear,11,/clear
307,6757.889561,5,19,3,18,certified_clear,5,/clear
307,7416.276378,8,8,1,5,certified_clear,8,/clear
308,596.308801,12,12,23,137,certified_clear,12,/clear
308,822.692926,14,20,22,132,discovery,20,/measure
308,973.675069,14,19,21,126,certified_clear,14,/clear
308,1430.602744,17,17,21,125,certified_clear,17,/clear
308,1898.525689,11,11,20,119,certified_clear,11,/clear
308,2137.880404,18,20,19,114,certified_clear,18,/clear
308,4127.753172,6,6,12,71,certified_clear,6,/clear
308,4618.006325,8,8,10,59,certified_clear,8,/clear
308,5354.584268,19,19,8,47,certified_clear,19,/clear
308,5690.698182,7,7,6,35,certified_clear,7,/clear
308,5723.938923,3,3,6,35,certified_clear,3,/clear
308,6036.719779,16,16,5,29,certified_clear,16,/clear
308,6308.676251,1,20,4,24,certified_clear,1,/clear
308,6887.813912,10,20,2,12,discovery,20,/measure
308,6966.796055,10,15,1,6,certified_clear,10,/clear
309,432.0,12,19,23,138,certified_clear,14,/clear
309,432.0,14,19,23,138,certified_clear,14,/clear
309,432.0,20,19,23,138,certified_clear,14,/clear
309,488.038117,12,19,23,138,active_localization,6,/measure
309,488.038117,20,19,23,138,active_localization,6,/measure
309,515.527914,6,6,23,137,certified_clear,6,/clear
309,515.527914,12,6,23,138,certified_clear,6,/clear
309,515.527914,20,6,23,138,certified_clear,6,/clear
309,557.714234,12,6,23,138,active_localization,16,/measure
309,557.714234,20,6,23,138,active_localization,16,/measure
309,573.685704,12,16,23,138,active_localization,16,/measure
309,573.685704,20,16,23,138,active_localization,16,/measure
309,618.729429,12,16,23,138,active_localization,16,/measure
309,618.729429,20,16,23,138,active_localization,16,/measure
309,708.936782,12,16,23,138,certified_clear,16,/clear
309,708.936782,20,16,23,138,certified_clear,16,/clear
309,708.936782,16,16,23,137,certified_clear,16,/clear
309,719.343988,12,16,23,138,certified_clear,20,/clear
309,719.343988,20,16,23,138,certified_clear,20,/clear
309,1020.526436,12,16,23,138,certified_clear,12,/clear
309,1435.075199,15,15,22,131,certified_clear,15,/clear
309,1758.591758,2,2,22,131,certified_clear,2,/clear
309,2183.922691,13,18,20,120,certified_clear,13,/clear
309,3891.55516,5,5,14,83,certified_clear,5,/clear
309,4290.595493,8,18,12,72,certified_clear,8,/clear
309,4894.95287,7,7,11,65,certified_clear,7,/clear
310,1560.363423,16,16,23,137,certified_clear,16,/clear
310,2192.605323,8,8,21,125,certified_clear,8,/clear
310,4967.367347,9,9,10,59,certified_clear,9,/clear
310,5043.840452,4,4,10,59,certified_clear,4,/clear
310,5196.985698,15,20,9,54,certified_clear,15,/clear
310,5655.085812,18,20,7,42,active_localization,13,/measure
310,5778.245553,18,13,7,42,certified_clear,13,/clear
310,5778.245553,13,13,7,41,certified_clear,13,/clear
310,5794.142429,18,13,7,42,active_localization,10,/measure
310,5876.18643,18,10,7,42,active_localization,10,/measure
310,5887.18643,10,10,7,41,certified_clear,10,/clear
310,5887.18643,18,10,7,42,certified_clear,10,/clear
310,5898.222843,18,10,7,42,discovery,1,/measure
310,6003.67332,18,20,6,36,active_localization,19,/measure
310,6168.024622,18,19,6,36,active_localization,19,/measure
310,6179.024622,18,19,6,36,certified_clear,19,/clear
310,6179.024622,19,19,6,35,certified_clear,19,/clear
310,6190.157059,18,19,6,36,discovery,1,/measure
310,6287.098213,18,20,5,30,discovery,20,/measure
310,6384.080356,18,18,4,23,certified_clear,18,/clear
311,688.964915,7,7,23,137,certified_clear,7,/clear
311,954.817679,1,1,22,131,certified_clear,1,/clear
311,1180.389684,6,6,22,131,certified_clear,6,/clear
311,1309.72713,3,20,21,126,discovery,20,/measure
311,1448.709273,3,19,20,120,certified_clear,3,/clear
311,1768.371177,16,20,19,114,certified_clear,16,/clear
311,1903.873191,11,11,19,113,certified_clear,11,/clear
311,2820.57726,19,19,16,95,certified_clear,19,/clear
311,3780.327568,14,14,12,71,certified_clear,14,/clear
311,3989.615716,18,20,11,66,certified_clear,18,/clear
311,4079.599722,13,13,11,65,certified_clear,13,/clear
311,4475.303057,4,4,10,59,certified_clear,4,/clear
311,4515.073204,10,10,10,59,certified_clear,10,/clear
311,5799.528895,17,17,4,23,certified_clear,17,/clear
312,471.223329,12,12,23,137,certified_clear,12,/clear
312,594.086682,1,1,23,137,certified_clear,1,/clear
312,962.2613,20,20,22,131,certified_clear,20,/clear
312,2316.278745,16,16,20,119,certified_clear,16,/clear
312,3726.385686,2,2,14,83,certified_clear,2,/clear
312,3897.030616,11,19,13,78,certified_clear,11,/clear
312,4720.269623,3,18,10,60,discovery,18,/measure
312,4835.251766,3,19,9,54,certified_clear,3,/clear
312,5498.84125,15,15,8,47,certified_clear,15,/clear
312,5731.776682,14,14,7,41,certified_clear,14,/clear
312,6107.279881,8,8,7,41,certified_clear,8,/clear
312,6225.614458,10,19,6,36,certified_clear,10,/clear
312,6529.166953,6,19,5,30,certified_clear,6,/clear
313,432.0,13,19,23,138,certified_clear,13,/clear
313,557.227071,7,7,23,137,certified_clear,7,/clear
313,801.595725,5,5,23,137,certified_clear,5,/clear
313,1122.644797,14,14,22,131,certified_clear,14,/clear
313,1658.217693,4,4,20,119,certified_clear,4,/clear
313,2409.880665,10,20,17,102,active_localization,19,/measure
313,2520.530882,19,19,17,101,certified_clear,19,/clear
313,2520.530882,10,19,17,102,certified_clear,19,/clear
313,2531.460876,10,19,17,102,active_localization,9,/measure
313,2663.426868,10,9,17,102,active_localization,9,/measure
313,2679.513422,10,9,17,102,certified_clear,9,/clear
313,2679.513422,9,9,17,101,certified_clear,9,/clear
313,2689.576239,10,9,17,102,certified_clear,10,/clear
313,3445.86979,8,8,16,95,certified_clear,8,/clear
313,3968.053616,17,17,15,89,certified_clear,17,/clear
313,5138.550977,20,18,9,54,certified_clear,20,/clear
313,5427.837218,3,15,8,48,certified_clear,3,/clear
313,5695.489523,2,2,8,47,certified_clear,2,/clear
314,537.440853,7,7,23,137,certified_clear,7,/clear
314,570.740527,3,3,23,137,certified_clear,3,/clear
314,618.229628,18,18,23,137,certified_clear,18,/clear
314,686.779748,16,16,23,137,certified_clear,16,/clear
314,831.311102,10,10,23,137,certified_clear,10,/clear
314,1063.401626,8,8,23,137,certified_clear,8,/clear
314,1286.873489,1,1,22,131,certified_clear,1,/clear
314,1746.326867,6,6,21,125,certified_clear,6,/clear
314,1778.259769,4,4,21,125,certified_clear,4,/clear
314,2679.595553,19,19,17,101,certified_clear,19,/clear
314,3616.986079,17,17,13,77,certified_clear,17,/clear
314,3727.835573,20,20,13,77,certified_clear,20,/clear
314,4272.756492,13,13,11,65,certified_clear,13,/clear
314,4320.132545,5,5,11,65,certified_clear,5,/clear
315,503.151729,13,13,23,137,certified_clear,13,/clear
315,1226.324361,3,20,20,120,certified_clear,3,/clear
315,1638.317236,5,5,20,119,certified_clear,5,/clear
315,1994.710176,14,14,19,113,certified_clear,14,/clear
315,2376.810318,1,1,18,107,certified_clear,1,/clear
315,2603.160431,4,4,17,101,certified_clear,4,/clear
315,2739.047184,2,2,17,101,certified_clear,2,/clear
315,3333.631203,7,7,16,95,certified_clear,7,/clear
315,3522.012824,6,20,15,90,discovery,20,/measure
315,3630.994967,6,19,14,84,certified_clear,6,/clear
315,4416.740903,10,10,13,77,certified_clear,10,/clear
315,4548.693568,20,20,12,71,discovery,20,/measure
315,4645.675711,20,19,11,66,certified_clear,20,/clear
315,5639.559334,15,15,7,41,certified_clear,15,/clear
315,5837.297459,16,19,6,36,certified_clear,9,/clear
315,5837.297459,9,19,6,36,certified_clear,9,/clear
315,5984.734853,16,19,6,36,discovery,19,/measure
315,6098.695337,16,18,5,30,discovery,18,/measure
315,6177.67748,16,19,4,24,discovery,19,/measure
315,6416.360669,16,18,3,18,discovery,18,/measure
315,6627.360669,16,11,2,12,certified_clear,16,/clear
316,696.695605,10,10,23,137,certified_clear,10,/clear
316,1221.903996,8,8,21,125,certified_clear,8,/clear
316,1752.123315,17,17,20,119,certified_clear,17,/clear
316,1921.423966,16,20,19,114,certified_clear,4,/clear
316,1921.423966,4,20,19,114,certified_clear,4,/clear
316,1976.278328,16,20,19,114,certified_clear,16,/clear
316,2221.143829,6,19,18,108,certified_clear,6,/clear
316,2582.373833,9,20,17,102,certified_clear,9,/clear
316,2939.721209,7,7,16,95,certified_clear,7,/clear
316,3705.507735,19,19,13,77,certified_clear,19,/clear
316,5357.723023,5,5,7,41,certified_clear,5,/clear
316,6152.752554,18,18,5,29,certified_clear,18,/clear
317,580.490784,6,6,23,137,certified_clear,6,/clear
317,891.661698,1,1,22,131,certified_clear,1,/clear
317,1296.996262,3,3,21,125,certified_clear,3,/clear
317,1552.648667,10,10,20,119,certified_clear,10,/clear
317,1992.837878,20,20,19,113,certified_clear,20,/clear
317,2218.102444,8,8,18,107,certified_clear,8,/clear
317,2353.915999,9,9,18,107,certified_clear,9,/clear
317,2615.016667,14,14,17,101,certified_clear,14,/clear
317,3063.447244,12,12,16,95,certified_clear,12,/clear
317,3438.291838,18,18,14,83,certified_clear,18,/clear
317,3570.057767,13,13,14,83,certified_clear,13,/clear
317,3784.987234,7,19,13,78,certified_clear,7,/clear
317,5446.115189,17,17,6,35,certified_clear,17,/clear
317,6416.489306,16,16,2,11,certified_clear,16,/clear
318,693.983589,19,19,23,137,certified_clear,19,/clear
318,916.743781,10,20,22,132,discovery,20,/measure
318,1067.725924,10,18,21,126,certified_clear,10,/clear
318,1576.753803,1,1,20,119,certified_clear,1,/clear
318,1981.519437,16,16,19,113,certified_clear,16,/clear
318,3192.185939,18,18,14,83,certified_clear,18,/clear
318,3503.910172,12,12,13,77,certified_clear,12,/clear
318,3695.369874,20,20,13,77,certified_clear,20,/clear
318,3791.066919,11,11,13,77,certified_clear,11,/clear
318,4031.247702,13,17,12,72,certified_clear,13,/clear
318,4722.686784,17,17,10,59,certified_clear,17,/clear
319,432.0,14,19,23,138,certified_clear,20,/clear
319,432.0,20,19,23,138,certified_clear,20,/clear
319,449.495536,14,19,23,138,active_localization,15,/measure
319,481.213344,14,15,23,138,certified_clear,15,/clear
319,481.213344,15,15,23,137,certified_clear,15,/clear
319,515.550374,14,15,23,138,active_localization,6,/measure
319,557.367372,14,6,23,138,active_localization,6,/measure
319,625.753215,6,6,23,137,certified_clear,6,/clear
319,625.753215,14,6,23,138,certified_clear,6,/clear
319,635.677708,14,6,23,138,active_localization,4,/measure
319,650.048471,14,4,23,138,certified_clear,4,/clear
319,650.048471,4,4,23,137,certified_clear,4,/clear
319,732.679891,14,4,23,138,active_localization,7,/measure
319,772.206582,14,7,23,138,active_localization,7,/measure
319,899.788715,14,7,23,138,certified_clear,7,/clear
319,899.788715,7,7,23,137,certified_clear,7,/clear
319,910.689968,14,7,23,138,discovery,1,/measure
319,1065.660406,14,19,22,132,discovery,19,/measure
319,1192.642549,14,18,21,126,discovery,18,/measure
319,1479.325738,14,19,20,120,discovery,19,/measure
319,1762.325738,14,18,19,114,discovery,18,/measure
319,1889.307881,14,19,18,108,discovery,19,/measure
319,2175.99107,14,18,17,102,active_localization,2,/measure
319,2364.975015,14,2,17,102,discovery,1,/measure
