audit,certified_clears,clear_attempts,cleared,completion_reason,device,discovery_nodes,distance_m,execution_backend,localization_observations,mean_time_per_source_s,measures,mixed,optical_fallbacks,policy,problem,runtime_s,seed,status,total,variant,virtual_time_s,wall_s
True,15,15,15,coverage_exhausted,cpu,7,14159.234682149345,LOCAL_DEV,41,237.92312913333333,111,False,0,P3,3,0.49482930000522174,458,FULL_CLEAR,15,D,3568.846937,0.49515709999832325
True,13,13,13,coverage_exhausted,cpu,7,16689.53552049528,LOCAL_DEV,36,312.3774693076923,111,False,0,P3,3,0.6325992000056431,459,FULL_CLEAR,13,A,4060.907101,0.6329084000026342
True,13,13,13,coverage_exhausted,cpu,7,16847.907657912667,LOCAL_DEV,37,320.5831946153846,123,False,0,P3,3,0.6015010999981314,459,FULL_CLEAR,13,D,4167.58153,0.601825200006715
True,14,14,14,coverage_exhausted,cpu,7,16768.005362204625,LOCAL_DEV,36,285.8286482857143,98,False,0,P3,3,0.6965110000019195,460,FULL_CLEAR,14,A,4001.601076,0.6967881000018679
True,14,14,14,coverage_exhausted,cpu,7,13505.761522403269,LOCAL_DEV,38,240.08230742857145,99,False,0,P3,3,0.5487512999970932,460,FULL_CLEAR,14,D,3361.152304,0.5490711000020383
True,11,11,11,coverage_exhausted,cpu,7,16513.114757784144,LOCAL_DEV,29,368.23845,117,False,0,P3,3,0.6893773000047076,461,FULL_CLEAR,11,A,4050.62295,0.6898702999897068
True,11,11,11,coverage_exhausted,cpu,7,14983.095118099176,LOCAL_DEV,32,345.5108201818182,126,False,0,P3,3,0.5400113000068814,461,FULL_CLEAR,11,D,3800.619022,0.5403384999954142
True,12,12,12,coverage_exhausted,cpu,7,15924.129034075022,LOCAL_DEV,29,318.56881741666666,97,False,0,P3,3,0.5273321999993641,462,FULL_CLEAR,12,A,3822.825809,0.527615800005151
True,12,12,12,coverage_exhausted,cpu,7,13376.81692804873,LOCAL_DEV,35,280.61361558333334,106,False,0,P3,3,0.49002050000126474,462,FULL_CLEAR,12,D,3367.363387,0.49029719999816734
True,16,16,16,coverage_exhausted,cpu,7,20645.467236188982,LOCAL_DEV,41,300.3183405,100,False,0,P3,3,0.6204880000004778,463,FULL_CLEAR,16,A,4805.093448,0.6207833000080427
True,16,16,16,coverage_exhausted,cpu,7,17351.44034970562,LOCAL_DEV,44,268.0180044375,124,False,0,P3,3,0.7338186000124551,463,FULL_CLEAR,16,D,4288.288071,0.7343237000022782
True,12,12,12,coverage_exhausted,cpu,7,16819.91054469367,LOCAL_DEV,32,339.248509,109,False,0,P3,3,0.6147817000019131,464,FULL_CLEAR,12,A,4070.982108,0.6150744000042323
True,12,12,12,coverage_exhausted,cpu,7,14359.489733252536,LOCAL_DEV,36,301.90816225,116,False,0,P3,3,0.6056662000046344,464,FULL_CLEAR,12,D,3622.897947,0.6061666999885347
True,11,11,11,coverage_exhausted,cpu,7,15127.79636213434,LOCAL_DEV,31,345.77811581818185,122,False,0,P3,3,0.6242579000099795,465,FULL_CLEAR,11,A,3803.559274,0.6248124999983702
True,11,11,11,coverage_exhausted,cpu,7,13175.413168357663,LOCAL_DEV,30,307.28023945454544,116,False,0,P3,3,0.5248595000011846,465,FULL_CLEAR,11,D,3380.082634,0.5251756999932695
True,12,12,12,coverage_exhausted,cpu,7,18298.727613129424,LOCAL_DEV,33,365.22879341666663,112,False,0,P3,3,0.6783739999955287,466,FULL_CLEAR,12,A,4382.745521,0.6788586000038777
True,12,12,12,coverage_exhausted,cpu,7,14629.845712741264,LOCAL_DEV,32,309.08076191666663,121,False,0,P3,3,0.45418339999741875,466,FULL_CLEAR,12,D,3708.969143,0.4544995000032941
True,12,12,12,coverage_exhausted,cpu,7,17970.26830650696,LOCAL_DEV,31,351.33780516666667,95,False,0,P3,3,0.6201205999968806,467,FULL_CLEAR,12,A,4216.053662,0.6203650999959791
True,12,12,12,coverage_exhausted,cpu,7,12428.366613893699,LOCAL_DEV,36,272.30611016666666,121,False,0,P3,3,0.5872189999936381,467,FULL_CLEAR,12,D,3267.673322,0.5875207999924896
True,10,10,10,coverage_exhausted,cpu,7,15466.151236111371,LOCAL_DEV,27,383.8230246,117,False,0,P3,3,0.5899955000058981,468,FULL_CLEAR,10,A,3838.230246,0.5902879999921424
True,10,10,10,coverage_exhausted,cpu,7,11860.146463902074,LOCAL_DEV,32,313.60292949999996,120,False,0,P3,3,0.5920423999923514,468,FULL_CLEAR,10,D,3136.029295,0.5923575000051642
True,11,11,11,coverage_exhausted,cpu,7,15995.989733472914,LOCAL_DEV,30,353.5634497272727,107,False,0,P3,3,0.5357653999963077,469,FULL_CLEAR,11,A,3889.197947,0.5360522999981185
True,11,11,11,coverage_exhausted,cpu,7,13221.650706696495,LOCAL_DEV,29,307.9391038181818,115,False,0,P3,3,0.31828269999823533,469,FULL_CLEAR,11,D,3387.330142,0.3185961999988649
True,15,15,15,coverage_exhausted,cpu,7,16376.656565880945,LOCAL_DEV,42,263.62208746666664,102,False,0,P3,3,0.7660931999998866,470,FULL_CLEAR,15,A,3954.331312,0.7663859000022057
True,15,15,15,coverage_exhausted,cpu,7,12884.383991097362,LOCAL_DEV,42,215.12511973333332,97,False,0,P3,3,0.6633402000006754,470,FULL_CLEAR,15,D,3226.876796,0.6636263999971561
True,10,10,10,coverage_exhausted,cpu,7,16912.170560373404,LOCAL_DEV,25,410.3434112,113,False,0,P3,3,0.549595100004808,471,FULL_CLEAR,10,A,4103.434112,0.5498886999994284
True,10,10,10,coverage_exhausted,cpu,7,13023.901158416953,LOCAL_DEV,28,339.678023,125,False,0,P3,3,0.5200830000103451,471,FULL_CLEAR,10,D,3396.78023,0.5203914000012446
True,16,16,16,coverage_exhausted,cpu,7,19394.69863504449,LOCAL_DEV,44,282.3087329375,95,False,0,P3,3,0.8711384999915026,472,FULL_CLEAR,16,A,4516.939727,0.8714010999974562
True,16,16,16,coverage_exhausted,cpu,7,14777.070501297982,LOCAL_DEV,48,228.96338125,106,False,0,P3,3,0.8543070000014268,472,FULL_CLEAR,16,D,3663.4141,0.8545819999999367
True,10,10,10,coverage_exhausted,cpu,7,15016.906071770152,LOCAL_DEV,26,370.83812109999997,110,False,0,P3,3,0.42661429999861866,473,FULL_CLEAR,10,A,3708.381211,0.4268844999896828
True,10,10,10,coverage_exhausted,cpu,7,12202.26392643655,LOCAL_DEV,27,319.4452785,118,False,0,P3,3,0.35641120000218507,473,FULL_CLEAR,10,D,3194.452785,0.35670950000348967
True,11,11,11,coverage_exhausted,cpu,7,16717.95446799167,LOCAL_DEV,26,366.2355358181818,106,False,0,P3,3,0.472279299996444,474,FULL_CLEAR,11,A,4028.590894,0.4727772000042023
True,11,11,11,coverage_exhausted,cpu,7,14906.037115755504,LOCAL_DEV,32,345.1097659090909,128,False,0,P3,3,0.6251411999983247,474,FULL_CLEAR,11,D,3796.207425,0.6254703000013251
True,16,16,16,coverage_exhausted,cpu,7,17961.67516822069,LOCAL_DEV,43,271.5834396875,113,False,0,P3,3,0.7007150999997975,475,FULL_CLEAR,16,A,4345.335035,0.7010291000042344
True,16,16,16,coverage_exhausted,cpu,7,17133.76646606434,LOCAL_DEV,47,264.54708075,122,False,0,P3,3,0.6428505000076257,475,FULL_CLEAR,16,D,4232.753292,0.643166800000472
True,10,10,10,coverage_exhausted,cpu,7,15443.776599741368,LOCAL_DEV,25,376.0755319,105,False,0,P3,3,0.547853900003247,476,FULL_CLEAR,10,A,3760.755319,0.5481301999971038
True,10,10,10,coverage_exhausted,cpu,7,13970.364103190137,LOCAL_DEV,28,354.5072821,118,False,0,P3,3,0.5056880000047386,476,FULL_CLEAR,10,D,3545.072821,0.5059907999966526
True,13,13,13,coverage_exhausted,cpu,7,18981.40968693597,LOCAL_DEV,40,343.7139952307692,103,False,0,P3,3,0.7854653999966104,477,FULL_CLEAR,13,A,4468.281938,0.7859648000012385
True,13,13,13,coverage_exhausted,cpu,7,14831.568401589764,LOCAL_DEV,37,282.48566776923076,108,False,0,P3,3,0.6855975999933435,477,FULL_CLEAR,13,D,3672.313681,0.6858923999971012
True,14,14,14,coverage_exhausted,cpu,7,18472.71886468695,LOCAL_DEV,37,312.3959837142857,103,False,0,P3,3,0.7328978000005009,478,FULL_CLEAR,14,A,4373.543772,0.7332070999982534
True,14,14,14,coverage_exhausted,cpu,7,16016.776343774964,LOCAL_DEV,39,285.7396620714286,122,False,0,P3,3,0.7071430999931181,478,FULL_CLEAR,14,D,4000.355269,0.7077193000004627
True,14,14,14,coverage_exhausted,cpu,7,17159.198961693866,LOCAL_DEV,38,297.2742707142857,111,False,0,P3,3,0.6747287000034703,479,FULL_CLEAR,14,A,4161.83979,0.6750546999974176
True,14,14,14,coverage_exhausted,cpu,7,14897.847276969842,LOCAL_DEV,39,261.89781814285715,104,False,0,P3,3,0.7418107999983476,479,FULL_CLEAR,14,D,3666.569454,0.7422928999876603
True,12,12,12,coverage_exhausted,cpu,7,16161.858682778513,LOCAL_DEV,30,323.6143113333333,100,False,0,P3,3,0.6401345999911427,480,FULL_CLEAR,12,A,3883.371736,0.6404020999907516
True,12,12,12,coverage_exhausted,cpu,7,13092.564320255338,LOCAL_DEV,34,281.6260720833333,118,False,0,P3,3,0.604625699997996,480,FULL_CLEAR,12,D,3379.512865,0.6049155999935465
True,11,11,11,coverage_exhausted,cpu,7,15144.14360974594,LOCAL_DEV,29,344.7117020909091,119,False,0,P3,3,0.41200490000483114,481,FULL_CLEAR,11,A,3791.828723,0.41232899999886286
True,11,11,11,coverage_exhausted,cpu,7,15144.14360974594,LOCAL_DEV,29,344.7117020909091,119,False,0,P3,3,0.4077207999944221,481,FULL_CLEAR,11,D,3791.828723,0.4080787999992026
True,16,16,16,coverage_exhausted,cpu,7,17970.83685211234,LOCAL_DEV,42,263.5104608125,92,False,0,P3,3,0.907602000006591,482,FULL_CLEAR,16,A,4216.167373,0.9078738999960478
True,16,16,16,coverage_exhausted,cpu,7,16921.429718976404,LOCAL_DEV,42,261.3928715625,121,False,0,P3,3,0.7428567000024486,482,FULL_CLEAR,16,D,4182.285945,0.7433964999945601
True,10,10,10,coverage_exhausted,cpu,7,16270.762742445235,LOCAL_DEV,25,396.9152548,112,False,0,P3,3,0.5143742999935057,483,FULL_CLEAR,10,A,3969.152548,0.5146518999972614
True,10,10,10,coverage_exhausted,cpu,7,13473.883347451112,LOCAL_DEV,28,342.87766700000003,115,False,0,P3,3,0.5213551999913761,483,FULL_CLEAR,10,D,3428.77667,0.5218858999869553
True,12,12,12,coverage_exhausted,cpu,7,13369.99080364646,LOCAL_DEV,33,286.99984666666666,119,False,0,P3,3,0.5057264000060968,484,FULL_CLEAR,12,A,3443.99816,0.506057199992938
True,12,12,12,coverage_exhausted,cpu,7,13369.99080364646,LOCAL_DEV,33,286.99984666666666,119,False,0,P3,3,0.5047246999893105,484,FULL_CLEAR,12,D,3443.99816,0.5051642000034917
True,15,20,16,coverage_exhausted,cpu,7,17961.548782988226,LOCAL_DEV,42,266.8318598125,99,False,1,P3,3,0.760318600005121,485,FULL_CLEAR,16,A,4269.309757,0.760599799992633
True,16,16,16,coverage_exhausted,cpu,7,16783.515369349603,LOCAL_DEV,43,256.481442125,112,False,0,P3,3,0.5734575000096811,485,FULL_CLEAR,16,D,4103.703074,0.5739851999969687
True,12,12,12,coverage_exhausted,cpu,7,11303.723805382398,LOCAL_DEV,34,250.47872983333332,115,False,0,P3,3,0.5230433999968227,486,FULL_CLEAR,12,A,3005.744758,0.5233683999977075
True,12,12,12,coverage_exhausted,cpu,7,11303.723805382398,LOCAL_DEV,34,250.47872983333332,115,False,0,P3,3,0.5246956000046339,486,FULL_CLEAR,12,D,3005.744758,0.5253198999998858
True,14,14,14,coverage_exhausted,cpu,7,15991.79476498166,LOCAL_DEV,37,271.81135392857146,91,False,0,P3,3,0.7479994000022998,487,FULL_CLEAR,14,A,3805.358955,0.7482633000036003
True,14,14,14,coverage_exhausted,cpu,7,13092.508071653834,LOCAL_DEV,40,237.96440114285716,108,False,0,P3,3,0.6071051999897463,487,FULL_CLEAR,14,D,3331.501616,0.6076142000092659
True,13,13,13,coverage_exhausted,cpu,7,16514.665463498237,LOCAL_DEV,35,303.6871607692308,98,False,0,P3,3,0.5744408000027761,488,FULL_CLEAR,13,A,3947.93309,0.5747224999940954
True,13,13,13,coverage_exhausted,cpu,7,14945.1770206574,LOCAL_DEV,37,286.61810784615386,113,False,0,P3,3,0.7011469999997644,488,FULL_CLEAR,13,D,3726.035402,0.7014332999970065
True,12,12,12,coverage_exhausted,cpu,7,14819.277198307298,LOCAL_DEV,36,314.23795316666667,126,False,0,P3,3,0.6110458000039216,489,FULL_CLEAR,12,A,3770.855438,0.6116055000020424
True,12,12,12,coverage_exhausted,cpu,7,13594.331821112019,LOCAL_DEV,37,291.98886366666665,122,False,0,P3,3,0.5907179000059841,489,FULL_CLEAR,12,D,3503.866364,0.5912972999940393
True,14,14,14,coverage_exhausted,cpu,7,15619.402641886203,LOCAL_DEV,35,269.56289499999997,98,False,0,P3,3,0.7428495000058319,490,FULL_CLEAR,14,A,3773.88053,0.743170799993095
True,14,14,14,coverage_exhausted,cpu,7,14972.528046885947,LOCAL_DEV,39,262.6075435714286,103,False,0,P3,3,0.552360999994562,490,FULL_CLEAR,14,D,3676.50561,0.5526523000007728
True,14,14,14,coverage_exhausted,cpu,7,17965.07910337547,LOCAL_DEV,35,299.7154157142857,90,False,0,P3,3,0.6691246999980649,491,FULL_CLEAR,14,A,4196.01582,0.6693712999986019
True,14,14,14,coverage_exhausted,cpu,7,13462.521780698344,LOCAL_DEV,41,245.39316835714286,113,False,0,P3,3,0.7969191000011051,491,FULL_CLEAR,14,D,3435.504357,0.7972317000094336
True,11,11,11,coverage_exhausted,cpu,7,15516.662850174867,LOCAL_DEV,32,346.66659763636363,110,False,0,P3,3,0.4370707000052789,492,FULL_CLEAR,11,A,3813.332574,0.43759389998740517
True,11,11,11,coverage_exhausted,cpu,7,12196.630740762228,LOCAL_DEV,36,292.2114679090909,121,False,0,P3,3,0.5404979000013554,492,FULL_CLEAR,11,D,3214.326147,0.5407972000102745
True,10,10,10,coverage_exhausted,cpu,7,12649.65799039787,LOCAL_DEV,28,330.59316,122,False,0,P3,3,0.47256259999994654,493,FULL_CLEAR,10,A,3305.9316,0.4728869999962626
True,10,10,10,coverage_exhausted,cpu,7,11857.293515463922,LOCAL_DEV,29,317.0458704,126,False,0,P3,3,0.5656641000095988,493,FULL_CLEAR,10,D,3170.458704,0.5660050000005867
True,10,10,10,coverage_exhausted,cpu,7,13596.130567756796,LOCAL_DEV,28,346.4226112,117,False,0,P3,3,0.464457099995343,494,FULL_CLEAR,10,A,3464.226112,0.4647619000024861
True,10,10,10,coverage_exhausted,cpu,7,13281.884945329835,LOCAL_DEV,28,342.0376989,120,False,0,P3,3,0.4636413999978686,494,FULL_CLEAR,10,D,3420.376989,0.46396950000780635
True,16,16,16,coverage_exhausted,cpu,7,15473.134831755302,LOCAL_DEV,44,235.4141855,100,False,0,P3,3,0.7866107000008924,495,FULL_CLEAR,16,A,3766.626968,0.7868901000038022
True,16,16,16,coverage_exhausted,cpu,7,15321.779582162248,LOCAL_DEV,49,239.647244875,116,False,0,P3,3,0.849413200005074,495,FULL_CLEAR,16,D,3834.355918,0.8497293999971589
True,11,11,11,coverage_exhausted,cpu,7,15184.38646211805,LOCAL_DEV,29,341.3524812727273,112,False,0,P3,3,0.6002050999959465,496,FULL_CLEAR,11,A,3754.877294,0.6007215999998152
True,11,11,11,coverage_exhausted,cpu,7,12041.472085380325,LOCAL_DEV,29,283.3904016363636,110,False,0,P3,3,0.4660329000034835,496,FULL_CLEAR,11,D,3117.294418,0.46635419999074657
True,12,12,12,coverage_exhausted,cpu,7,14339.672490265006,LOCAL_DEV,31,300.4945415,114,False,0,P3,3,0.48136750000412576,497,FULL_CLEAR,12,A,3605.934498,0.48168719999375753
True,12,12,12,coverage_exhausted,cpu,7,12904.946393393404,LOCAL_DEV,31,270.08243991666666,101,False,0,P3,3,0.46133849999750964,497,FULL_CLEAR,12,D,3240.989279,0.4616086999885738
True,13,13,13,coverage_exhausted,cpu,7,17283.180448694344,LOCAL_DEV,34,319.58739146153846,106,False,0,P3,3,0.570771099999547,498,FULL_CLEAR,13,A,4154.636089,0.5711303999996744
True,13,13,13,coverage_exhausted,cpu,7,16047.161885577276,LOCAL_DEV,36,307.8794136923077,122,False,0,P3,3,0.6116992000024766,498,FULL_CLEAR,13,D,4002.432378,0.6120150000060676
True,14,14,14,coverage_exhausted,cpu,7,15718.335414608564,LOCAL_DEV,41,278.1190775,115,False,0,P3,3,0.7743961000087438,499,FULL_CLEAR,14,A,3893.667085,0.7747098999971058
True,14,14,14,coverage_exhausted,cpu,7,15145.554095546882,LOCAL_DEV,42,271.00791557142855,117,False,0,P3,3,0.6545301000005566,499,FULL_CLEAR,14,D,3794.110818,0.6548420000035549
True,15,15,15,coverage_exhausted,cpu,7,16487.215685183448,LOCAL_DEV,42,260.09620906666663,90,False,0,P3,3,0.7423548000078881,500,FULL_CLEAR,15,A,3901.443136,0.7426198000030126
True,15,15,15,coverage_exhausted,cpu,7,13734.451863209266,LOCAL_DEV,46,234.19269146666664,116,False,0,P3,3,0.7644074999989243,500,FULL_CLEAR,15,D,3512.890372,0.7649336999893421
True,12,12,12,coverage_exhausted,cpu,7,13827.147790950048,LOCAL_DEV,29,288.03579641666664,106,False,0,P3,3,0.4645325000019511,501,FULL_CLEAR,12,A,3456.429557,0.4648400000005495
True,12,12,12,coverage_exhausted,cpu,7,11220.80622734779,LOCAL_DEV,32,252.68010358333333,122,False,0,P3,3,0.49550200000521727,501,FULL_CLEAR,12,D,3032.161243,0.4958226000017021
True,13,13,13,coverage_exhausted,cpu,7,18261.492539312454,LOCAL_DEV,38,333.3306544615385,105,False,0,P3,3,0.828767400002107,502,FULL_CLEAR,13,A,4333.298508,0.8292458000069018
True,13,13,13,coverage_exhausted,cpu,7,13047.840571222452,LOCAL_DEV,37,257.50523946153845,113,False,0,P3,3,0.6660301000083564,502,FULL_CLEAR,13,D,3347.568113,0.6663472999935038
True,16,16,16,coverage_exhausted,cpu,7,17883.643957522054,LOCAL_DEV,46,271.5455494375,116,False,0,P3,3,0.8556065000011586,503,FULL_CLEAR,16,A,4344.728791,0.8561505999969086
True,16,16,16,coverage_exhausted,cpu,7,15507.912431593131,LOCAL_DEV,48,240.6614053125,113,False,0,P3,3,1.0365328999905614,503,FULL_CLEAR,16,D,3850.582485,1.0370589999947697
True,10,10,10,coverage_exhausted,cpu,7,15188.363013836291,LOCAL_DEV,27,372.1672603,107,False,0,P3,3,0.6296760999975959,504,FULL_CLEAR,10,A,3721.672603,0.6302084000053583
True,10,10,10,coverage_exhausted,cpu,7,12941.16229859166,LOCAL_DEV,28,337.723246,124,False,0,P3,3,0.4112078000034671,504,FULL_CLEAR,10,D,3377.23246,0.41153769999800716
True,15,15,15,coverage_exhausted,cpu,7,19654.0539247049,LOCAL_DEV,42,304.0540523333333,94,False,0,P3,3,0.7600145000033081,505,FULL_CLEAR,15,A,4560.810785,0.760270999991917
True,15,15,15,coverage_exhausted,cpu,7,17119.506490329746,LOCAL_DEV,46,275.5267532,107,False,0,P3,3,0.7919110999937402,505,FULL_CLEAR,15,D,4132.901298,0.7922048999898834
True,10,10,10,coverage_exhausted,cpu,7,14699.16745375271,LOCAL_DEV,26,364.8833489,111,False,0,P3,3,0.5158503999991808,506,FULL_CLEAR,10,A,3648.833489,0.5161465999990469
True,10,10,10,coverage_exhausted,cpu,7,10762.672366861729,LOCAL_DEV,30,293.4534475,123,False,0,P3,3,0.42518180000479333,506,FULL_CLEAR,10,D,2934.534475,0.42549829999916255
True,12,12,12,coverage_exhausted,cpu,7,16139.329373532213,LOCAL_DEV,29,326.9054895,107,False,0,P3,3,0.547839600010775,507,FULL_CLEAR,12,A,3922.865874,0.5483794000028865
True,12,12,12,coverage_exhausted,cpu,7,14131.657405745817,LOCAL_DEV,32,300.1942900833333,120,False,0,P3,3,0.6165009000105783,507,FULL_CLEAR,12,D,3602.331481,0.6170538000005763
True,15,19,16,coverage_exhausted,cpu,7,18932.095793175577,LOCAL_DEV,46,281.7761974375,107,False,1,P3,3,0.8387959999963641,508,FULL_CLEAR,16,A,4508.419159,0.8391056999971624
True,16,16,16,coverage_exhausted,cpu,7,16421.680962709717,LOCAL_DEV,47,248.3960121875,103,False,0,P3,3,0.802583800003049,508,FULL_CLEAR,16,D,3974.336195,0.802903999996488
True,15,21,16,coverage_exhausted,cpu,7,19697.65592938328,LOCAL_DEV,47,293.845699125,112,False,1,P3,3,0.8272657000052277,509,FULL_CLEAR,16,A,4701.531186,0.8277821999945445
True,16,16,16,coverage_exhausted,cpu,7,17493.081792152636,LOCAL_DEV,51,264.5385223125,110,False,0,P3,3,0.8006218000082299,509,FULL_CLEAR,16,D,4232.616357,0.8009282999992138
True,14,14,14,coverage_exhausted,cpu,7,16356.196064116157,LOCAL_DEV,38,280.8742295,100,False,0,P3,3,0.7363079000060679,510,FULL_CLEAR,14,A,3932.239213,0.7366152000031434
True,14,14,14,coverage_exhausted,cpu,7,15031.96076692861,LOCAL_DEV,34,265.0280107857143,107,False,0,P3,3,0.6588569000014104,510,FULL_CLEAR,14,D,3710.392151,0.6591692000074545
True,10,10,10,coverage_exhausted,cpu,7,17944.575556384112,LOCAL_DEV,25,431.6915112,114,False,0,P3,3,0.45381219999399036,511,FULL_CLEAR,10,A,4316.915112,0.454288799999631
True,10,10,10,coverage_exhausted,cpu,7,14782.847888350429,LOCAL_DEV,26,374.5569578,124,False,0,P3,3,0.3938227000035113,511,FULL_CLEAR,10,D,3745.569578,0.39415209999424405
True,14,22,15,coverage_exhausted,cpu,7,21499.778308852034,LOCAL_DEV,39,332.0637109333333,99,False,1,P3,3,0.7601580000045942,512,FULL_CLEAR,15,A,4980.955664,0.760446200001752
True,15,15,15,coverage_exhausted,cpu,7,17967.896690204045,LOCAL_DEV,46,292.63862266666666,122,False,0,P3,3,0.8044170000066515,512,FULL_CLEAR,15,D,4389.57934,0.8047362999932375
True,15,15,15,coverage_exhausted,cpu,7,16872.22062624823,LOCAL_DEV,38,269.62960826666665,100,False,0,P3,3,0.5430414000002202,513,FULL_CLEAR,15,A,4044.444124,0.5433190999901854
True,15,15,15,coverage_exhausted,cpu,7,16164.398312211139,LOCAL_DEV,39,261.65864393333334,104,False,0,P3,3,0.5866972999938298,513,FULL_CLEAR,15,D,3924.879659,0.5872099999978673
True,10,14,11,coverage_exhausted,cpu,7,16007.714650889646,LOCAL_DEV,25,359.5948118181818,116,False,1,P3,3,0.3535217000026023,514,FULL_CLEAR,11,A,3955.54293,0.35402590000012424
True,11,11,11,coverage_exhausted,cpu,7,14240.32856376272,LOCAL_DEV,31,333.2787013636364,128,False,0,P3,3,0.592530900001293,514,FULL_CLEAR,11,D,3666.065715,0.5930783999938285
True,13,13,13,coverage_exhausted,cpu,7,16715.010118999617,LOCAL_DEV,36,314.00015576923073,114,False,0,P3,3,0.7134628000058001,515,FULL_CLEAR,13,A,4082.002025,0.713762700004736
True,13,13,13,coverage_exhausted,cpu,7,15322.423849463763,LOCAL_DEV,36,290.03729015384613,108,False,0,P3,3,0.5442921000067145,515,FULL_CLEAR,13,D,3770.484772,0.544577599997865
True,12,12,12,coverage_exhausted,cpu,7,17342.400245605895,LOCAL_DEV,28,350.3733375833333,114,False,0,P3,3,0.5281998999998905,516,FULL_CLEAR,12,A,4204.480051,0.5286955999908969
True,12,12,12,coverage_exhausted,cpu,7,13703.00852049957,LOCAL_DEV,30,291.96680883333335,118,False,0,P3,3,0.484271199995419,516,FULL_CLEAR,12,D,3503.601706,0.4845661999861477
True,15,15,15,coverage_exhausted,cpu,7,18226.406698454022,LOCAL_DEV,38,283.9520893333333,91,False,0,P3,3,0.5211840999982087,517,FULL_CLEAR,15,A,4259.28134,0.5214378999953624
True,15,15,15,coverage_exhausted,cpu,7,13689.534399924105,LOCAL_DEV,42,233.19379193333333,115,False,0,P3,3,0.44125860001076944,517,FULL_CLEAR,15,D,3497.906879,0.44156809999549296
True,12,17,13,coverage_exhausted,cpu,7,16391.34278420285,LOCAL_DEV,33,302.5591196923077,97,False,1,P3,3,0.44906189999892376,518,FULL_CLEAR,13,A,3933.268556,0.44934099999954924
True,13,13,13,coverage_exhausted,cpu,7,16372.703402962037,LOCAL_DEV,38,308.34928315384616,112,False,0,P3,3,0.5411938000033842,518,FULL_CLEAR,13,D,4008.540681,0.5415234000101918
