cohort,problem,seed,seed_hex,baseline,candidate,baseline_s_per_source,candidate_s_per_source,delta_s_per_source,comparison,total_time_delta_s,distance_delta_m,certificate_travel_delta_m,discovery_delta_s,active_localization_delta_s,diagnostic_delta_s,optical_fallback_delta_s,certified_clear_delta_s
holdout256,3,205,c3993e925c59e8dd2fc07a0579c392aea3643e1e64290eaf405358752fee3d35,mec_center,nccp,387.62735630000003,385.7494999,-1.8778564000000415,win,-18.778564000000188,-93.8928134555972,-115.64024455335777,-0.2220190000000457,4.571504000000687,0.0,0.0,-23.12804900000083
holdout256,3,205,c3993e925c59e8dd2fc07a0579c392aea3643e1e64290eaf405358752fee3d35,mec_center,segment_entry,387.62735630000003,385.649632,-1.977724300000034,win,-19.777243,-98.88621116248214,-114.69862498095517,-1.267399999999725,4.429882000000362,0.0,0.0,-22.939725000000465
holdout256,3,205,c3993e925c59e8dd2fc07a0579c392aea3643e1e64290eaf405358752fee3d35,nccp,segment_entry,385.7494999,385.649632,-0.09986789999999246,win,-0.9986789999998109,-4.9933977068849345,0.9416195724026011,-1.0453809999996793,-0.141622000000325,0.0,0.0,0.18832400000036387
holdout256,3,206,af19a0a4962f465edc25de6b286f99faf508d5c48e48ed02c4d471b2e061d035,mec_center,nccp,287.83213700000005,282.45564740000003,-5.3764896000000135,win,-80.64734399999998,-403.23670840025443,-162.31288157655717,0.3717400000005,-48.556505999999445,0.0,0.0,-32.462578000000974
holdout256,3,206,af19a0a4962f465edc25de6b286f99faf508d5c48e48ed02c4d471b2e061d035,mec_center,segment_entry,287.83213700000005,282.4472504,-5.384886600000073,win,-80.7732990000004,-403.8665010245568,-158.9009955061647,-0.3930310000000645,-48.60006999999996,0.0,0.0,-31.780198000000155
holdout256,3,206,af19a0a4962f465edc25de6b286f99faf508d5c48e48ed02c4d471b2e061d035,nccp,segment_entry,282.45564740000003,282.4472504,-0.008397000000059052,win,-0.12595500000043103,-0.6297926243023539,3.411886070392484,-0.7647710000005645,-0.04356400000051508,0.0,0.0,0.6823800000008191
holdout256,3,207,1f13306f2493c8b726668f23ef4aa9acee7c3513a10f223009436b1a2ba3130c,mec_center,nccp,284.4376160666667,282.9718200666667,-1.4657960000000116,win,-21.986939999999777,-109.93469570453453,-120.00283891589925,-0.9462499999995089,2.9598779999996623,0.0,0.0,-24.00056799999993
holdout256,3,207,1f13306f2493c8b726668f23ef4aa9acee7c3513a10f223009436b1a2ba3130c,mec_center,segment_entry,284.4376160666667,283.0073402,-1.4302758666667046,win,-21.454138000000057,-107.27068787702592,-112.83629828926087,-1.9066819999998188,3.019805000000133,0.0,0.0,-22.567261000000144
holdout256,3,207,1f13306f2493c8b726668f23ef4aa9acee7c3513a10f223009436b1a2ba3130c,nccp,segment_entry,282.9718200666667,283.0073402,0.03552013333330706,loss,0.5328019999997196,2.6640078275086125,7.16654062663838,-0.9604320000003099,0.0599270000004708,0.0,0.0,1.433306999999786
holdout256,3,208,956a9cb159ec4a7bd924f4508a8c890c63243b702edb3971c3b7033d0269179b,mec_center,nccp,321.7498395833333,319.5410151666667,-2.20882441666663,win,-26.505893000000015,-132.52945795070082,-116.8912488424703,-1.28210200000035,-1.8455399999998008,0.0,0.0,-23.378250999999693
holdout256,3,208,956a9cb159ec4a7bd924f4508a8c890c63243b702edb3971c3b7033d0269179b,mec_center,segment_entry,321.7498395833333,319.56316491666666,-2.1866746666666472,win,-26.240095999999994,-131.20046950661163,-117.2547414787241,-0.92986199999973,-1.8592839999998887,0.0,0.0,-23.45095000000032
holdout256,3,208,956a9cb159ec4a7bd924f4508a8c890c63243b702edb3971c3b7033d0269179b,nccp,segment_entry,319.5410151666667,319.56316491666666,0.02214974999998276,loss,0.2657970000000205,1.328988444089191,-0.36349263625379535,0.35224000000062006,-0.013744000000087908,0.0,0.0,-0.07269900000062535
holdout256,3,209,5a2a5d8da95c91d4deab4adb6ee0a7610563a8f187ef6de90420f8cdd4c4a00d,mec_center,nccp,368.1120844,365.5421641,-2.5699203000000352,win,-25.699203000000125,-128.49600104262026,-106.07895589066766,-3.932409000000007,-0.551002000000608,0.0,0.0,-21.215791999999738
holdout256,3,209,5a2a5d8da95c91d4deab4adb6ee0a7610563a8f187ef6de90420f8cdd4c4a00d,mec_center,segment_entry,368.1120844,365.6243672,-2.48771720000002,win,-24.877171999999973,-124.38586284714438,-103.0873018015327,-3.800425000000132,-0.45928800000046976,0.0,0.0,-20.6174589999996
holdout256,3,209,5a2a5d8da95c91d4deab4adb6ee0a7610563a8f187ef6de90420f8cdd4c4a00d,nccp,segment_entry,365.5421641,365.6243672,0.08220310000001518,loss,0.8220310000001518,4.1101381954758835,2.991654089134954,0.13198399999987487,0.09171400000013818,0.0,0.0,0.5983330000001388
holdout256,3,210,aff5b849d88dc8d881bc3f7a567053d1cb86db8578ba0521a2be8a9d515dec1d,mec_center,nccp,333.2796251666667,331.7663278333333,-1.5132973333333553,win,-18.159568000000036,-90.79784053299772,-124.13789121366494,7.643981000001077,-0.9759709999996176,0.0,0.0,-24.827578000001324
holdout256,3,210,aff5b849d88dc8d881bc3f7a567053d1cb86db8578ba0521a2be8a9d515dec1d,mec_center,segment_entry,333.2796251666667,331.746268,-1.5333571666666899,win,-18.40028600000005,-92.00143065218435,-123.09126815497143,7.324064999999791,-1.1060959999992974,0.0,0.0,-24.61825500000083
holdout256,3,210,aff5b849d88dc8d881bc3f7a567053d1cb86db8578ba0521a2be8a9d515dec1d,nccp,segment_entry,331.7663278333333,331.746268,-0.02005983333333461,win,-0.2407180000000153,-1.2035901191866287,1.0466230586935126,-0.3199160000012853,-0.13012499999967986,0.0,0.0,0.20932300000049509
holdout256,3,211,fd25a825781ef73bd2d67b43d06097d97b39489c38dacb22733dc6819d1624cb,mec_center,nccp,413.9451928181818,411.07034736363636,-2.8748454545454365,win,-31.6233000000002,-158.1164972525621,-132.63575088046923,-3.085543000001053,-2.0106070000006184,0.0,0.0,-26.527149999998528
holdout256,3,211,fd25a825781ef73bd2d67b43d06097d97b39489c38dacb22733dc6819d1624cb,mec_center,segment_entry,413.9451928181818,411.1466124545455,-2.7985803636362903,win,-30.78438399999959,-153.92192862058437,-131.1327013569212,-2.795373000000609,-1.7624730000002273,0.0,0.0,-26.226537999998527
holdout256,3,211,fd25a825781ef73bd2d67b43d06097d97b39489c38dacb22733dc6819d1624cb,nccp,segment_entry,411.07034736363636,411.1466124545455,0.07626509090914624,loss,0.8389160000006086,4.194568631977745,1.503049523548043,0.2901700000004439,0.2481340000003911,0.0,0.0,0.300612000000001
holdout256,3,212,7e98fa2c75dd762e35b7a568d2d1f787ea63fa57715da4cfe3f044176a346740,mec_center,nccp,317.53756628571426,316.5306223571429,-1.0069439285713884,win,-14.097214999999778,-70.4860682282997,-113.60503322813702,4.361936000000242,4.2618560000005346,0.0,0.0,-22.72100700000078
holdout256,3,212,7e98fa2c75dd762e35b7a568d2d1f787ea63fa57715da4cfe3f044176a346740,mec_center,segment_entry,317.53756628571426,316.5028765714286,-1.034689714285662,win,-14.485655999999835,-72.42826612993304,-110.23754926163838,4.229816000000483,3.332038000000921,0.0,0.0,-22.04751000000124
holdout256,3,212,7e98fa2c75dd762e35b7a568d2d1f787ea63fa57715da4cfe3f044176a346740,nccp,segment_entry,316.5306223571429,316.5028765714286,-0.027745785714273552,win,-0.3884410000000571,-1.9421979016333353,3.3674839664986393,-0.13211999999975887,-0.9298179999996137,0.0,0.0,0.6734969999995428
holdout256,3,213,4c0e038a01e4e2f7416eccf443015cf5e1317158f5da48912d841a6d4f3a5812,mec_center,nccp,349.9457610909091,348.13798263636363,-1.8077784545454847,win,-19.885563000000275,-99.42783077088279,-109.09576648465395,-1.100697000000764,3.034286999999722,0.0,0.0,-21.81915299999929
holdout256,3,213,4c0e038a01e4e2f7416eccf443015cf5e1317158f5da48912d841a6d4f3a5812,mec_center,segment_entry,349.9457610909091,348.1225592727273,-1.8232018181818148,win,-20.05522000000019,-100.27611328983039,-106.39146102551513,-0.3091060000010657,1.5321770000005017,0.0,0.0,-21.278290999999683
holdout256,3,213,4c0e038a01e4e2f7416eccf443015cf5e1317158f5da48912d841a6d4f3a5812,nccp,segment_entry,348.13798263636363,348.1225592727273,-0.015423363636330123,win,-0.16965699999991557,-0.8482825189475989,2.7043054591388227,0.7915909999996984,-1.5021099999992202,0.0,0.0,0.5408619999996063
holdout256,3,214,df44721cad328ad77469597506ae70962547ccd30b759acc8357cff1400f527f,mec_center,nccp,349.17796163636365,347.9058120909091,-1.2721495454545675,win,-13.993645000000015,-69.96822244851319,-76.96839973288206,-2.3372790000000805,3.737313000000313,0.0,0.0,-15.39367900000019
holdout256,3,214,df44721cad328ad77469597506ae70962547ccd30b759acc8357cff1400f527f,mec_center,segment_entry,349.17796163636365,347.843558,-1.3344036363636747,win,-14.678440000000137,-73.39219430675803,-73.82981412909749,-2.098897999999508,2.1864210000001094,0.0,0.0,-14.765963000000568
holdout256,3,214,df44721cad328ad77469597506ae70962547ccd30b759acc8357cff1400f527f,nccp,segment_entry,347.9058120909091,347.843558,-0.06225409090910716,win,-0.684795000000122,-3.4239718582448404,3.138585603784577,0.23838100000057239,-1.5508920000002036,0.0,0.0,0.6277159999996229
holdout256,3,215,a05b7e5b30e24aa966ca2ce2f317e81ba2f26600a5a5aaaea8baf79ef3459a1d,mec_center,nccp,285.02252492857144,283.6360672857143,-1.386457642857124,win,-19.41040699999985,-97.05203286915457,-121.64710720718085,1.810334000000239,2.5555699999997614,0.0,0.5531110000001718,-24.329422000000022
holdout256,3,215,a05b7e5b30e24aa966ca2ce2f317e81ba2f26600a5a5aaaea8baf79ef3459a1d,mec_center,segment_entry,285.02252492857144,283.4904582142857,-1.5320667142857474,win,-21.44893400000001,-107.24467608711711,-115.51717998232743,-0.11886399999934838,1.0110119999997096,0.0,0.7623549999998431,-23.103437000000213
holdout256,3,215,a05b7e5b30e24aa966ca2ce2f317e81ba2f26600a5a5aaaea8baf79ef3459a1d,nccp,segment_entry,283.6360672857143,283.4904582142857,-0.14560907142862334,win,-2.0385270000001583,-10.19264321796254,6.129927224853418,-1.9291979999995874,-1.5445580000000518,0.0,0.20924399999967136,1.2259849999998096
holdout256,3,216,99111a3a050ff1150a28eb2ae88e16a0e17489d404807a58acb16ed5be7431c9,mec_center,nccp,332.08393083333334,329.72428125,-2.3596495833333506,win,-28.31579499999998,-141.57896254315892,-130.93745003695972,-2.8087259999999787,0.6804199999987759,0.0,0.0,-26.187488999998948
holdout256,3,216,99111a3a050ff1150a28eb2ae88e16a0e17489d404807a58acb16ed5be7431c9,mec_center,segment_entry,332.08393083333334,329.6786651666667,-2.4052656666666508,win,-28.86318799999981,-144.3159368980523,-128.48884831048986,-2.7469350000003487,-0.4184850000010556,0.0,0.0,-25.697767999998405
holdout256,3,216,99111a3a050ff1150a28eb2ae88e16a0e17489d404807a58acb16ed5be7431c9,nccp,segment_entry,329.72428125,329.6786651666667,-0.04561608333330014,win,-0.547392999999829,-2.736974354893391,2.4486017264698603,0.06179099999963,-1.0989049999998315,0.0,0.0,0.48972100000054297
holdout256,3,217,e8ddb3a994d5ba2d8ea8790b4d0b87964d732eedb4a74c952ce56bf59aa4b0cd,mec_center,nccp,350.4005749090909,349.2457882727273,-1.1547866363636103,win,-12.702652999999827,-63.513259363175166,-117.61058217934988,5.279603999999381,5.539861000000201,0.0,0.0,-23.522117999999637
holdout256,3,217,e8ddb3a994d5ba2d8ea8790b4d0b87964d732eedb4a74c952ce56bf59aa4b0cd,mec_center,segment_entry,350.4005749090909,349.20155354545454,-1.1990213636363478,win,-13.189234999999826,-65.94615358285955,-116.35866019644322,4.628596999999672,5.453903999999966,0.0,0.0,-23.271735999999635
holdout256,3,217,e8ddb3a994d5ba2d8ea8790b4d0b87964d732eedb4a74c952ce56bf59aa4b0cd,nccp,segment_entry,349.2457882727273,349.20155354545454,-0.04423472727273747,win,-0.4865819999999985,-2.4328942196843855,1.2519219829066515,-0.6510069999997086,-0.08595700000023498,0.0,0.0,0.2503820000000019
holdout256,3,218,9c6812342625d333b769a0151ce3cb53a2ad6dfe520084a4fed8ce2348a2a594,mec_center,nccp,267.4740611428571,266.9078949285714,-0.5661662142857153,win,-7.9263270000001285,-39.63163229055317,-238.64328331236584,1.4906089999992673,38.31172099999958,0.0,0.0,-47.72865699999903
holdout256,3,218,9c6812342625d333b769a0151ce3cb53a2ad6dfe520084a4fed8ce2348a2a594,mec_center,segment_entry,267.4740611428571,266.9297294285714,-0.544331714285704,win,-7.620644000000084,-38.10322430398264,-238.00240192352283,1.7864640000011605,38.19337199999836,0.0,0.0,-47.60047999999966
holdout256,3,218,9c6812342625d333b769a0151ce3cb53a2ad6dfe520084a4fed8ce2348a2a594,nccp,segment_entry,266.9078949285714,266.9297294285714,0.021834500000011303,loss,0.30568300000004456,1.528407986570528,0.6408813888430132,0.29585500000189313,-0.11834900000121706,0.0,0.0,0.1281769999993685
holdout256,3,219,f7eb3d02e6d5132eae9dc79d69d375086b21d8171090df524904518634c8a549,mec_center,nccp,402.72606310000003,411.8454745,9.11941139999999,loss,91.1941139999999,455.97056886205974,-329.00300262117753,-3.243974000000435,160.2386890000014,0.0,0.0,-65.80060100000128
holdout256,3,219,f7eb3d02e6d5132eae9dc79d69d375086b21d8171090df524904518634c8a549,mec_center,segment_entry,402.72606310000003,412.03506369999997,9.309000599999933,loss,93.09000599999945,465.45003621716023,-326.8336511804771,-2.1312250000005406,160.5879620000003,0.0,0.0,-65.36673100000058
holdout256,3,219,f7eb3d02e6d5132eae9dc79d69d375086b21d8171090df524904518634c8a549,nccp,segment_entry,411.8454745,412.03506369999997,0.1895891999999435,loss,1.8958919999995487,9.479467355100496,2.1693514407004386,1.1127489999998943,0.3492729999989024,0.0,0.0,0.4338700000006952
holdout256,3,220,ec0491b184066b7045b4263aabf4fcb1aa9424daf97d46264758aa7a83535aa9,mec_center,nccp,397.06482850000003,393.85392740000003,-3.210901100000001,win,-32.10901100000001,-160.54506282139664,-120.26763899050218,-4.484293000000207,-3.5711909999997715,0.0,0.0,-24.053526999999974
holdout256,3,220,ec0491b184066b7045b4263aabf4fcb1aa9424daf97d46264758aa7a83535aa9,mec_center,segment_entry,397.06482850000003,393.8158932,-3.248935300000028,win,-32.48935300000039,-162.44677442254942,-118.94247189641021,-4.640826000000061,-4.0600330000004305,0.0,0.0,-23.78849400000007
holdout256,3,220,ec0491b184066b7045b4263aabf4fcb1aa9424daf97d46264758aa7a83535aa9,nccp,segment_entry,393.85392740000003,393.8158932,-0.038034200000026885,win,-0.38034200000038254,-1.9017116011527833,1.3251670940919666,-0.15653299999985393,-0.488842000000659,0.0,0.0,0.26503299999990304
holdout256,3,221,22fe2781724b26c3e0e31d27c7c03879330db0d1c3e7d50e9274753be2aad087,mec_center,nccp,479.4587935,489.13087733333333,9.672083833333318,loss,116.06500599999981,580.3250655616321,-124.24149632191404,0.031100000000606087,2.2394249999990734,0.0,138.6427819999999,-24.848300999999594
holdout256,3,221,22fe2781724b26c3e0e31d27c7c03879330db0d1c3e7d50e9274753be2aad087,mec_center,segment_entry,479.4587935,489.15845183333334,9.699658333333332,loss,116.39589999999953,581.9795306637061,-123.21525845629901,0.33057400000075177,2.081381999998939,0.0,138.62699699999985,-24.643052999999668
holdout256,3,221,22fe2781724b26c3e0e31d27c7c03879330db0d1c3e7d50e9274753be2aad087,nccp,segment_entry,489.13087733333333,489.15845183333334,0.027574500000014268,loss,0.33089399999971647,1.6544651020740275,1.0262378656150304,0.2994740000001457,-0.15804300000013427,0.0,-0.015785000000050786,0.20524799999992638
holdout256,3,222,620e39c3e9576858b92e84ff41fcf09d33d6170bb3e0bdaa5452600c1a347b75,mec_center,nccp,320.69631699999996,319.2247856923077,-1.4715313076922598,win,-19.129906999999548,-95.64953720771518,-103.53373101716397,-0.5668940000000475,2.1437329999996564,0.0,0.0,-20.70674599999927
holdout256,3,222,620e39c3e9576858b92e84ff41fcf09d33d6170bb3e0bdaa5452600c1a347b75,mec_center,segment_entry,320.69631699999996,319.3692540769231,-1.3270629230768805,win,-17.25181799999973,-86.25908444823654,-99.41857900951436,-0.04477999999971871,2.676677999998674,0.0,0.0,-19.883715999999026
holdout256,3,222,620e39c3e9576858b92e84ff41fcf09d33d6170bb3e0bdaa5452600c1a347b75,nccp,segment_entry,319.2247856923077,319.3692540769231,0.14446838461537936,loss,1.878088999999818,9.390452759478649,4.115152007649613,0.5221140000003288,0.5329449999990175,0.0,0.0,0.8230300000002444
holdout256,3,223,20d9a398137906610a8e7ab65b5ee9eb7461e09609e59f30b47c62d01a8ea85f,mec_center,nccp,310.43240414285714,308.895527,-1.5368771428571222,win,-21.516279999999824,-107.58140121777978,-126.12582595621188,-0.5251569999991261,4.234042999999247,0.0,0.0,-25.225165999999945
holdout256,3,223,20d9a398137906610a8e7ab65b5ee9eb7461e09609e59f30b47c62d01a8ea85f,mec_center,segment_entry,310.43240414285714,308.9013992857143,-1.5310048571428183,win,-21.43406799999957,-107.170359257987,-122.7681698468059,-0.4353019999994103,3.5548669999996036,0.0,0.0,-24.55363299999965
holdout256,3,223,20d9a398137906610a8e7ab65b5ee9eb7461e09609e59f30b47c62d01a8ea85f,nccp,segment_entry,308.895527,308.9013992857143,0.005872285714303871,loss,0.08221200000025419,0.411041959792783,3.35765610940598,0.0898549999997158,-0.679175999999643,0.0,0.0,0.671533000000295
holdout256,3,224,1b0a858513eff33786c5601fc6d23c1f8b007f603caf6425f437fdf25c40aa0e,mec_center,nccp,263.8709733846154,261.6062348461538,-2.264738538461586,win,-29.44160099999999,-122.20801829684751,242.479322739925,1.9434819999994488,-79.88094799999999,0.0,0.0,48.495865000000265
holdout256,3,224,1b0a858513eff33786c5601fc6d23c1f8b007f603caf6425f437fdf25c40aa0e,mec_center,segment_entry,263.8709733846154,261.53718000000003,-2.333793384615376,win,-30.33931399999983,-126.69658367828742,244.74764227052697,0.557540999999901,-79.84638399999972,0.0,0.0,48.94952899999976
holdout256,3,224,1b0a858513eff33786c5601fc6d23c1f8b007f603caf6425f437fdf25c40aa0e,nccp,segment_entry,261.6062348461538,261.53718000000003,-0.0690548461537901,win,-0.8977129999998397,-4.488565381439912,2.268319530601957,-1.3859409999995478,0.034564000000273154,0.0,0.0,0.4536639999994918
holdout256,3,225,c996b502635dd759f620037b1b32098210a637329f7fcfbfa7b0fa70c894928c,mec_center,nccp,317.37359927272723,316.26470181818183,-1.1088974545453993,win,-12.197871999999734,-60.989354201969036,-85.96296639028742,3.0652039999999943,1.929517999999689,0.0,0.0,-17.192593999999303
holdout256,3,225,c996b502635dd759f620037b1b32098210a637329f7fcfbfa7b0fa70c894928c,mec_center,segment_entry,317.37359927272723,316.18285709090907,-1.190742181818166,win,-13.098163999999997,-65.49081047265281,-82.83216180573163,1.219536000000062,2.24873299999922,0.0,0.0,-16.566432999999392
holdout256,3,225,c996b502635dd759f620037b1b32098210a637329f7fcfbfa7b0fa70c894928c,nccp,segment_entry,316.26470181818183,316.18285709090907,-0.0818447272727667,win,-0.9002920000002632,-4.501456270683775,3.13080458455579,-1.8456679999999324,0.31921499999953085,0.0,0.0,0.6261609999999109
holdout256,3,226,893819f4d4822be8376d9b261ca916b3f1f1cedb6c768e010cd9a2fc19ac0b0c,mec_center,nccp,380.88355384615386,382.06389,1.1803361538461559,loss,15.344369999999799,76.72184838194153,-76.06049405876774,-1.7791019999999662,32.335569999998825,0.0,0.0,-15.21209799999906
holdout256,3,226,893819f4d4822be8376d9b261ca916b3f1f1cedb6c768e010cd9a2fc19ac0b0c,mec_center,segment_entry,380.88355384615386,382.0740253076923,1.1904714615384364,loss,15.476128999999673,77.38064880014645,-70.9390618897819,-2.4974580000007336,32.161399999999276,0.0,0.0,-14.187812999998812
holdout256,3,226,893819f4d4822be8376d9b261ca916b3f1f1cedb6c768e010cd9a2fc19ac0b0c,nccp,segment_entry,382.06389,382.0740253076923,0.010135307692280549,loss,0.1317589999998745,0.658800418204919,5.121432168985848,-0.7183560000007674,-0.17416999999954896,0.0,0.0,1.0242850000002477
